"Entity","Contact date","Contact type","Subject","Action of interest","City official(s)","Lobbyist(s)",
"Columbia Corridor Association","09/26/2014","Committee Meeting","Other: Oregon Solutions","levee improvement","Dingfelder, Jackie; Hales, Charlie","Corky Collier",
"League of Women Voters of Portland","08/11/2014","Telephone","Housing and Community Development","low income housing in N. Macadam urban renewal area","Finn, Brendan","Debbie Aiona",
"League of Women Voters of Portland","08/18/2014","Email","Housing and Community Development","low income housing in N. Macadam URA","Callahan, Shannon; Finn, Brendan; Fish, Nick; Fritz, Amanda; Hales, Charlie; Novick, Steve; Saltzman, Dan","Debbie Aiona; Kathleen Hersh; Margaret Noel",
"League of Women Voters of Portland","08/22/2014","Personal Meeting","Other: housing ","low income housing in N. Macadam URA, urban renewal overhaul","Fish, Nick; Frost, Liam","Debbie Aiona; Kathleen Hersh",
"League of Women Voters of Portland","08/22/2014","Personal Meeting","Housing and Community Development","low income housing in N. Macadam URA","Finn, Brendan","Debbie Aiona; Kathleen Hersh",
"League of Women Voters of Portland","09/25/2014","Personal Meeting","Housing and Community Development","low income housing in N. Macadam URA","Callahan, Shannon","Debbie Aiona",
"Oregon Citizens' Utility Board","07/07/2014","Telephone","Other: Utility Oversight Blue Ribbon Commission","discussion","Schmanski, Sonia","Janice Thompson",
"Oregon Citizens' Utility Board","07/17/2014","Personal Meeting","Other: Utility Oversight Blue Ribbon Commission","discussion","Blackwood, Jim","Janice Thompson",
"Oregon Citizens' Utility Board","08/04/2014","Telephone","Other: Sewer","NDA Implementation","Schmanski, Sonia","Janice Thompson",
"Oregon Citizens' Utility Board","08/07/2014","Personal Meeting","Other: Sewer","General Observations/Next Steps","Blackwood, Jim; Schmanski, Sonia","Janice Thompson; Jeff Bissonnette",
"Oregon Citizens' Utility Board","08/14/2014","Telephone","Other: Sewer","Blue Ribbon Commission; utility license fees","Schmanski, Sonia","Janice Thompson",
"Oregon Citizens' Utility Board","08/26/2014","Telephone","Other: Sewer","NDA Implementation","Schmanski, Sonia","Janice Thompson",
"Oregon Citizens' Utility Board","08/27/2014","Telephone","Other: Sewer","NDA Implementation","Schmanski, Sonia","Janice Thompson",
"Oregon Citizens' Utility Board","07/10/2014","Personal Meeting","Environment: sewer/storm water","General Discussion","Marriott, Dean","Janice Thompson; Jeff Bissonnette",
"Oregon Citizens' Utility Board","08/27/2014","Email","Water","SVA Briefing","Shaff, David","Janice Thompson; Jeff Bissonnette",
"Oregon Citizens' Utility Board","08/29/2014","Email","Environment: sewer/storm water","to set up an in-person meeting date","Blackwood, Jim","Jeff Bissonnette",
"Oregon Citizens' Utility Board","09/02/2014","Personal Meeting","Environment: sewer/storm water","General Discussion on BES","Blackwood, Jim","Jeff Bissonnette",
"Oregon Citizens' Utility Board","09/08/2014","Telephone","Other: Sewer","General Question about City Advisory Committees","Schmanski, Sonia","Janice Thompson",
"Oregon Citizens' Utility Board","09/16/2014","Telephone","Other: Sewer","Question about Council Agenda Item","Schmanski, Sonia","Janice Thompson",
"Oregon Citizens' Utility Board","09/16/2014","Telephone","Other: Sewer","Scope of PURB related to solid waste","Grumm, Matthew","Janice Thompson",
"Oregon Citizens' Utility Board","09/30/2014","Email","Other: Sewer","Proposing Dates to Go Over Documents","Schmanski, Sonia","Jeff Bissonnette",
"Oregon Citizens' Utility Board","07/15/2014","Personal Meeting","Other: Sewer","Utility Oversight Blue Ribbon Commission (UOBRC)","Blackwood, Jim; Marriott, Dean; Schmanski, Sonia; Shaff, David","Janice Thompson",
"Oregon Citizens' Utility Board","07/29/2014","Personal Meeting","Other: Sewer","UOBRC","Blackwood, Jim; Marriott, Dean; Schmanski, Sonia; Shaff, David","Janice Thompson",
"Oregon Citizens' Utility Board","08/19/2014","Personal Meeting","Other: Sewer","UOBRC","Blackwood, Jim; Marriott, Dean; Schmanski, Sonia; Shaff, David","Janice Thompson",
"Oregon Citizens' Utility Board","08/28/2014","Personal Meeting","Other: Sewer","UOBRC","Blackwood, Jim; Marriott, Dean; Schmanski, Sonia; Shaff, David","Janice Thompson",
"Oregon Citizens' Utility Board","09/08/2014","Personal Meeting","Other: Sewer","UOBRC","Blackwood, Jim; Marriott, Dean; Schmanski, Sonia; Shaff, David","Janice Thompson; Jeff Bissonnette",
"Oregon Citizens' Utility Board","09/16/2014","Personal Meeting","Other: Sewer","UOBRC","Blackwood, Jim; Marriott, Dean; Schmanski, Sonia; Shaff, David","Janice Thompson",
"Oregon Citizens' Utility Board","09/23/2014","Personal Meeting","Other: Sewer","UOBRC","Blackwood, Jim; Marriott, Dean; Schmanski, Sonia; Shaff, David","Janice Thompson",
"Oregon Health & Science University","07/08/2014","Email","Police and Public Safety","Authority to enforce municipal laws by OHSU police force","Pellegrino, Martha; Shibley, Gail","Michael Harrison",
"Oregon Health & Science University","07/09/2014","Personal Meeting","Urban Renewal","Infrastructure support for Knight Cancer Building in South Waterfront","Detweiler, Jillian","Brian Newman; Michael Harrison",
"Oregon Health & Science University","07/17/2014","Email","Transportation: streets, sidewalks and street lighting","Coordinate roadway maintenance and emergency room access","Nebel, Erika; Treat, Leah","Michael Harrison",
"Oregon Health & Science University","07/22/2014","Email","Transportation: streets, sidewalks and street lighting","Coordinate roadway maintenance and emergency room access","Treat, Leah","Michael Harrison",
"Oregon Health & Science University","07/23/2014","Telephone","Transportation: streets, sidewalks and street lighting","Coordinate roadway maintenance and emergency room access","Warner, Chris","Michael Harrison",
"Oregon Health & Science University","08/25/2014","Meeting Preparation","Human Resources: diversity","Cosponsor the Night for Networking event","James, Dante","Michael Harrison",
"Oregon Health & Science University","09/29/2014","Personal Meeting","Urban Renewal","Support for Bond Avenue and greenway extension through South Waterfront","Detweiler, Jillian","Brian Newman; Mark Williams; Michael Harrison",
"Port of Portland","08/13/2014","Personal Meeting","Transportation: streets, sidewalks and street lighting","Transportation funding","Treat, Leah","Susie Lahsene",
"Port of Portland","09/18/2014","Committee Meeting","Planning","Industrial zoning","Dingfelder, Jackie","Susie Lahsene; Tom Bouillion",
"Port of Portland","08/26/2014","Personal Meeting","Environment: natural","West Hayden Island, Portland Harbor Superfund mitigation bank","Fish, Nick","Curtis Robinhold",
"Port of Portland","08/26/2014","Personal Meeting","Environment: natural","West Hayden Island, Portland Harbor Superfund mitigation bank","Howard, Patti","Curtis Robinhold",
"Port of Portland","08/26/2014","Personal Meeting","Environment: natural","West Hayden Island, Portland Harbor Superfund mitigation bank","Alpert, Josh","Curtis Robinhold",
"Port of Portland","09/10/2014","Personal Meeting","Planning","Portland Comp Plan","Fish, Nick","Curtis Robinhold",
"Port of Portland","08/29/2014","Personal Meeting","Business and Economic Development","Pembina Marine Terminals","Hales, Charlie","Bill Wyatt; Kristen Leonard",
"Port of Portland","07/08/2014","Email","Planning","Portland Comp Plan","Dingfelder, Jackie","Lise Glancy",
"Port of Portland","07/14/2014","Email","Planning","Portland Comp Plan","Dingfelder, Jackie","Lise Glancy",
"Port of Portland","07/15/2014","Email","Planning","Portland Comp Plan, Climate Plan, transportation","Dingfelder, Jackie","Lise Glancy",
"Port of Portland","07/20/2014","Email","Environment: natural","Ross Island coordination","Fritz, Amanda","Lise Glancy",
"Port of Portland","08/03/2014","Email","Environment: natural","Ross Island coordination","Fritz, Amanda","Lise Glancy",
"Port of Portland","08/04/2014","Email","Environment: natural","Ross Island coordination","Fritz, Amanda","Lise Glancy",
"Port of Portland","08/22/2014","Email","Environment: natural","Ross Island coordination","Fritz, Amanda","Lise Glancy",
"Port of Portland","07/30/2013","Email","Environment: sewer/storm water","Stormwater rates status","Pellegrino, Martha","Lise Glancy",
"Port of Portland","08/06/2014","Email","Environment: sewer/storm water","Stormwater rates, DOT/FAA","Blackwood, Jim; Marriott, Dean","Lise Glancy",
"Port of Portland","08/29/2014","Telephone","Business and Economic Development","Pembina Marine Terminals","Fish, Nick; Fritz, Amanda; Saltzman, Dan","Lise Glancy",
"Port of Portland","08/30/2014","Telephone","Business and Economic Development","Pembina Marine Terminals","Fritz, Amanda","Lise Glancy",
"Port of Portland","09/02/2014","Email","Business and Economic Development","Pembina Marine Terminals","Marriott, Dean","Lise Glancy",
"Port of Portland","09/10/2014","Email","Planning","Portland Comp Plan","Fish, Nick","Lise Glancy",
"Port of Portland","09/16/2014","Personal Meeting","Environment: sewer/storm water","Stormwater","Blackwood, Jim; Marriott, Dean","Lise Glancy",
"Port of Portland","09/16/2014","Email","Environment: sewer/storm water","Climate Action Plan","Anderson, Susan; Dingfelder, Jackie","Lise Glancy",
"Port of Portland","09/02/2014","Personal Meeting","Planning","West Hayden Island and Portland Comp Plan","Fish, Nick; Frost, Liam","Lise Glancy",
"Portland Business Alliance","07/01/2014","Committee Meeting","Business and Economic Development","Nightlife committee - Old Town Chinatown street closure","Stover, Chad","Lisa Frisch",
"Portland Business Alliance","07/01/2014","Personal Meeting","Business and Economic Development","Street fees, sidewalk management, Comprehensive Plan, industrial lands","Hales, Charlie; Shibley, Gail","Debbie Kitchin",
"Portland Business Alliance","07/02/2014","Committee Meeting","Business and Economic Development","Quarterly check-in: Water/sewer blue ribbon commission, Skidmore/Old Town, SDC Waiver","Blackwood, Jim; Fish, Nick","Debbie Kitchin; Lynnae Berg; Marion Haynes; Raihana Ansary",
"Portland Business Alliance","07/03/2014","Email","Business and Economic Development","Downtown Marketing Initiative","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","07/07/2014","Telephone","Business and Economic Development","R2DToo potential move to SE 9th","Alpert, Josh; Hales, Charlie","Debbie Kitchin",
"Portland Business Alliance","07/07/2014","Direct Mail","Business and Economic Development","Old Town/Skidmore - recommendation of task force","Anderson, Susan; Andrews, Scott; Dickson, Aneshka; Fish, Nick; Fritz, Amanda; Hales, Charlie; Houck, Mike; Mohlis, John; Novick, Steve; Quinton, Patrick; Saltzman, Dan; Schultz, Katherine; Wilhoite, Charles","Sandra McDonough",
"Portland Business Alliance","07/07/2014","Personal Meeting","Business and Economic Development","PDC, SDCs, Comprehensive Plan","Detweiler, Jillian","Marion Haynes; Raihana Ansary",
"Portland Business Alliance","07/07/2014","Email","Business and Economic Development","Sidewalk management discussion","Dingfelder, Jackie","Marion Haynes",
"Portland Business Alliance","07/08/2014","Email","Business and Economic Development","Sidewalk management discussion","Dingfelder, Jackie","Marion Haynes",
"Portland Business Alliance","07/09/2014","Telephone","Business and Economic Development","R2DToo potential move to SE 9th","Shibley, Gail","Debbie Kitchin",
"Portland Business Alliance","07/09/2014","Email","Business and Economic Development","Invitation to IAAF Dinner in Eugene","Shibley, Gail","Debbie Kitchin",
"Portland Business Alliance","07/09/2014","Personal Meeting","Business and Economic Development","SDC, Downtown Marketing Initiative","Warner, Chris","Marion Haynes",
"Portland Business Alliance","07/10/2014","Committee Meeting","Business and Economic Development","Monthly check-in: Downtown livability, Clean & Safe tax, West Hayden Island","Detweiler, Jillian; Dingfelder, Jackie; Shibley, Gail","Lynnae Berg; Marion Haynes; Raihana Ansary",
"Portland Business Alliance","07/10/2014","Email","Business and Economic Development","R2DToo potential move to SE 9th","Alpert, Josh; Shibley, Gail","Debbie Kitchin",
"Portland Business Alliance","07/11/2014","Email","Business and Economic Development","Sidewalk management","Dingfelder, Jackie","Marion Haynes",
"Portland Business Alliance","07/11/2014","Email","Business and Economic Development","Downtown Marketing Initiative","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","07/14/2014","Personal Meeting","Business and Economic Development","Street fee, Downtown marketing initiative, sidewalk management","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","07/14/2014","Committee Meeting","Business and Economic Development","Street fee","Alpert, Josh; Miller, Roswan","Marion Haynes",
"Portland Business Alliance","07/15/2014","Committee Meeting","Business and Economic Development","Water/Sewer Blue Ribbon Commission","Blackwood, Jim; Dingfelder, Jackie; Fish, Nick; Hales, Charlie; Marriott, Dean; Schmanski, Sonia; Shaff, David","Marion Haynes",
"Portland Business Alliance","07/16/2014","Email","Business and Economic Development","Downtown Marketing Initiative","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","07/17/2014","Direct Mail","Business and Economic Development","PDC 5 year action plan on Old Town/Chinatown","Hales, Charlie","Lisa Frisch; Marion Haynes; Raihana Ansary; Sandra McDonough",
"Portland Business Alliance","07/17/2014","Email","Business and Economic Development","Late Night Activity Permit workgroup","Stover, Chad","Raihana Ansary",
"Portland Business Alliance","07/17/2014","Committee Meeting","Business and Economic Development","Street fee","Alpert, Josh; Novick, Steve; Treat, Leah; Warner, Chris","Marion Haynes",
"Portland Business Alliance","07/18/2014","Telephone","Business and Economic Development","Sidewalks, air quality","Dingfelder, Jackie","Marion Haynes",
"Portland Business Alliance","07/22/2014","Committee Meeting","Business and Economic Development","Summer livability agenda - sidewalks","Dingfelder, Jackie","Lynnae Berg; Marion Haynes",
"Portland Business Alliance","07/22/2014","Telephone","Business and Economic Development","Downtown marketing initiative, sidewalks, street fee","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","07/23/2014","Telephone","Business and Economic Development","Downtown marketing initiative, street fee","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","07/28/2014","Email","Business and Economic Development","Downtown marketing initiative","Alpert, Josh","Raihana Ansary",
"Portland Business Alliance","07/28/2014","Email","Business and Economic Development","Downtown marketing initiative","Wiggins, Rachel","Raihana Ansary",
"Portland Business Alliance","07/28/2014","Committee Meeting","Business and Economic Development","Street fee","Alpert, Josh; Miller, Roswan; Warner, Chris","Marion Haynes",
"Portland Business Alliance","07/29/2014","Email","Business and Economic Development","Downtown marketing initiative","Wiggins, Rachel","Raihana Ansary",
"Portland Business Alliance","07/29/2014","Committee Meeting","Business and Economic Development","Summer livability meeting - sidewalks","Dingfelder, Jackie; Gardipee, Kathleen; Warner, Chris","Lynnae Berg; Marion Haynes; Raihana Ansary",
"Portland Business Alliance","07/29/2014","Committee Meeting","Business and Economic Development","Water/Sewer Blue Ribbon Commission","Blackwood, Jim; Dingfelder, Jackie; Fish, Nick; Hales, Charlie; Marriott, Dean; Schmanski, Sonia; Shaff, David","Marion Haynes",
"Portland Business Alliance","07/30/2014","Committee Meeting","Business and Economic Development","Late Night Activity Permit workgroup","Stover, Chad","Raihana Ansary",
"Portland Business Alliance","07/30/2014","Email","Business and Economic Development","Street fee","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","07/31/2014","Telephone","Business and Economic Development","Late Night Activity Permit workgroup","Stover, Chad","Raihana Ansary",
"Portland Business Alliance","08/05/2014","Telephone","Business and Economic Development","Special corporate investing report","Shriver, Katie","Raihana Ansary",
"Portland Business Alliance","08/06/2014","Committee Meeting","Business and Economic Development","Street fee","Alpert, Josh; Warner, Chris","Marion Haynes",
"Portland Business Alliance","08/06/2014","Personal Meeting","Business and Economic Development","Socially Responsible Investing","Finn, Brendan","Marion Haynes",
"Portland Business Alliance","08/07/2014","Email","Business and Economic Development","Summer sidewalk issues- testimony of business at council","Fish, Nick","Lynnae Berg",
"Portland Business Alliance","08/07/2014","Committee Meeting","Business and Economic Development","Street fee","Alpert, Josh; Miller, Roswan; Warner, Chris","Marion Haynes",
"Portland Business Alliance","08/08/2014","Committee Meeting","Business and Economic Development","Quarterly check-in: Parks bond, transportation user fee, Late night activity permit, paid sick leave","Bizeau, Tom; Fritz, Amanda","Marion Haynes; Raihana Ansary",
"Portland Business Alliance","08/08/2014","Telephone","Business and Economic Development","Late Night Activity Permit workgroup","Stover, Chad","Raihana Ansary",
"Portland Business Alliance","08/08/2014","Telephone","Business and Economic Development","Downtown retail advocate","Warner, Chris","Marion Haynes",
"Portland Business Alliance","08/11/2014","Committee Meeting","Business and Economic Development","Quarterly check-in: workforce housing, transportation fee","Saltzman, Dan","Marion Haynes; Raihana Ansary",
"Portland Business Alliance","08/11/2014","Committee Meeting","Business and Economic Development","Street fee","Miller, Roswan","Marion Haynes",
"Portland Business Alliance","08/11/2014","Personal Meeting","Business and Economic Development","Street fee","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","08/13/2014","Personal Meeting","Business and Economic Development","Street fee","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","08/18/2014","Personal Meeting","Business and Economic Development","Street fee","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","08/19/2014","Committee Meeting","Business and Economic Development","Water/Sewer Blue Ribbon Commission","Blackwood, Jim; Dingfelder, Jackie; Hales, Charlie; Marriott, Dean; Schmanski, Sonia; Shaff, David","Marion Haynes",
"Portland Business Alliance","08/20/2014","Committee Meeting","Business and Economic Development","Late Night Activity Permit workgroup","Alpert, Josh; Stover, Chad","Raihana Ansary",
"Portland Business Alliance","08/21/2014","Committee Meeting","Business and Economic Development","URA","Detweiler, Jillian","Marion Haynes",
"Portland Business Alliance","08/25/2014","Committee Meeting","Business and Economic Development","Late Night Activity Permit workgroup","Alpert, Josh","Raihana Ansary",
"Portland Business Alliance","08/25/2014","Personal Meeting","Business and Economic Development","Late Night Activity Permit ","Alpert, Josh","Marion Haynes; Raihana Ansary",
"Portland Business Alliance","08/25/2014","Committee Meeting","Business and Economic Development","Street fee","Alpert, Josh; Miller, Roswan; Warner, Chris","Marion Haynes",
"Portland Business Alliance","08/26/2014","Personal Meeting","Business and Economic Development","Street fee","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","08/26/2014","Committee Meeting","Business and Economic Development","Street fee","Alpert, Josh; Miller, Roswan; Warner, Chris","Marion Haynes",
"Portland Business Alliance","08/28/2014","Committee Meeting","Business and Economic Development","Street fee","Alpert, Josh; Warner, Chris","Marion Haynes",
"Portland Business Alliance","08/29/2014","Committee Meeting","Business and Economic Development","Water/Sewer Blue Ribbon Commission","Blackwood, Jim; Dingfelder, Jackie; Fish, Nick; Hales, Charlie; Marriott, Dean; Schmanski, Sonia; Shaff, David","Marion Haynes",
"Portland Business Alliance","09/02/2014","Committee Meeting","Business and Economic Development","Nightlife in Old Town/Chinatown","Stover, Chad","Lisa Frisch",
"Portland Business Alliance","09/03/2014","Committee Meeting","Business and Economic Development","Late Night Activity Permit Workgroup","Alpert, Josh; Stover, Chad","Raihana Ansary",
"Portland Business Alliance","09/03/2014","Telephone","Business and Economic Development","Police Bureau","Shibley, Gail","Lynnae Berg",
"Portland Business Alliance","09/04/2014","Telephone","Business and Economic Development","Meeting with the Mayor","Shibley, Gail","Sandra McDonough",
"Portland Business Alliance","09/07/2014","Telephone","Business and Economic Development","Police Bureau","Hales, Charlie","Lynnae Berg",
"Portland Business Alliance","09/08/2014","Committee Meeting","Business and Economic Development","Street fee","Miller, Roswan","Marion Haynes",
"Portland Business Alliance","09/09/2014","Email","Business and Economic Development","Council work session: livability issues","Robinson, Matthew","Lynnae Berg",
"Portland Business Alliance","09/10/2014","Committee Meeting","Business and Economic Development","Street fee","Alpert, Josh; Warner, Chris","Marion Haynes",
"Portland Business Alliance","09/15/2014","Email","Business and Economic Development","Invitation to DJC Women of Vision luncheon","Dingfelder, Jackie; Robinson, Matthew","Debbie Kitchin",
"Portland Business Alliance","09/15/2014","Personal Meeting","Business and Economic Development","Street fee","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","09/15/2014","Committee Meeting","Business and Economic Development","Street fee","Alpert, Josh; Miller, Roswan; Warner, Chris","Marion Haynes",
"Portland Business Alliance","09/16/2014","Meeting Preparation","Business and Economic Development","Multiple-unit ax exemption council agenda items","Callahan, Shannon","Raihana Ansary",
"Portland Business Alliance","09/16/2014","Email","Business and Economic Development","Invitation to DJC Women of Vision luncheon","Dingfelder, Jackie","Debbie Kitchin",
"Portland Business Alliance","09/16/2014","Committee Meeting","Business and Economic Development","Street fee","Alpert, Josh; Miller, Roswan; Treat, Leah; Warner, Chris","Marion Haynes",
"Portland Business Alliance","09/16/2014","Committee Meeting","Business and Economic Development","Water/Sewer Blue Ribbon Commission","Blackwood, Jim; Dingfelder, Jackie; Fish, Nick; Hales, Charlie; Marriott, Dean; Schmanski, Sonia; Shaff, David","Marion Haynes",
"Portland Business Alliance","09/16/2014","Personal Meeting","Business and Economic Development","Street fee","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","09/17/2014","Committee Meeting","Business and Economic Development","Late Night Activity Permit workgroup","Stover, Chad","Raihana Ansary",
"Portland Business Alliance","09/17/2014","Committee Meeting","Business and Economic Development","Street fees, sidewalk management, SE Quadrant","Dingfelder, Jackie","Debbie Kitchin",
"Portland Business Alliance","09/17/2014","Email","Business and Economic Development","Polling data shown at Forum breakfast","Dingfelder, Jackie","Debbie Kitchin",
"Portland Business Alliance","09/17/2014","Telephone","Business and Economic Development","Old Town/Chinatown TIF - adding buildings","Quinton, Patrick","Sandra McDonough",
"Portland Business Alliance","09/17/2014","Committee Meeting","Business and Economic Development","Street fee, Downtown Marketing Initiative, Urban livability renewal, West Quadrant, Comprehensive Plan, Old Town/Chinatown","Alpert, Josh; Detweiler, Jillian; Dingfelder, Jackie; Hales, Charlie; Stover, Chad","Lisa Frisch; Marion Haynes; Raihana Ansary; Sandra McDonough",
"Portland Business Alliance","09/17/2014","Personal Meeting","Business and Economic Development","Street fee, urban renewal","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","09/18/2014","Committee Meeting","Business and Economic Development","URA","Detweiler, Jillian","Marion Haynes",
"Portland Business Alliance","09/18/2014","Telephone","Business and Economic Development","URA","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","09/19/2014","Email","Business and Economic Development","Downtown Marketing Initiative","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","09/23/2014","Committee Meeting","Business and Economic Development","Water/Sewer Blue Ribbon Commission","Blackwood, Jim; Dingfelder, Jackie; Fish, Nick; Hales, Charlie; Marriott, Dean; Schmanski, Sonia; Shaff, David","Marion Haynes",
"Portland Business Alliance","09/26/2014","Telephone","Business and Economic Development","Street fee","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","09/27/2014","Telephone","Business and Economic Development","Street fee","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","09/29/2014","Personal Meeting","Business and Economic Development","Street fee","Alpert, Josh","Marion Haynes",
"Portland Business Alliance","09/30/2014","Committee Meeting","Business and Economic Development","CC2035 West Quadrant","Anderson, Susan; Baugh, Andre; Hales, Charlie","Marion Haynes; Raihana Ansary; Sandra McDonough",
"Portland Business Alliance","09/30/2014","Telephone","Business and Economic Development","Street fee","Alpert, Josh","Marion Haynes",
