"Entity","Contact date","Contact type","Subject","Action of interest","City official(s)","Lobbyist(s)",
"Columbia Corridor Association","11/16/2021","Virtual Meeting","Planning","Proposed Clean Air Protection Program","Rubio, Carmen; Schoene, Jillian","Corky Collier",
"Columbia Corridor Association","12/08/2021","Email","Other: air emissions ","notification of EPA award","Schoene, Jillian","Corky Collier",
"Columbia Corridor Association","12/08/2021","Email","Transportation: Local Improvement District (LID)","NE 112th","Perez-Chavez, Yvette","Corky Collier",
"Columbia Corridor Association","12/14/2021","Telephone","Planning","BPS air quality proposal","Miller, Tom","Corky Collier",
"Columbia Corridor Association","12/14/2021","Email","Planning","BPS air quality proposal","Miller, Tom","Corky Collier",
"Columbia Corridor Association","12/06/2021","Email","Sustainable Development: solid waste management","garbage cleanups","Miller, Tom","Corky Collier",
"Columbia Corridor Association","12/17/2021","Virtual Meeting","Business and Economic Development","BPS Clean Air Protection Program analysis, in a meeting coordinated by PBA.","Allen, Seraphie; Wheeler, Ted","Corky Collier",
"Crown Castle and its Affiliates","10/01/2021","Virtual Meeting","Other: Discussion of new city policies re: permitting ","Economic Development","Rubio, Carmen; Schwartz, Mona","Daniel Schweizer; Evyan Andries; Johnell Bell; Kathy Putt",
"League of Women Voters of Portland","10/20/2021","Email","Police and Public Safety","Keep in mind First Amendment protections offered by ORS 181A.250 when designing police body-worn camera policy.  ","Hardesty, Jo Ann; Mapps, Mingus; Rubio, Carmen; Ryan, Dan; Wheeler, Ted","Debbie Kaye",
"League of Women Voters of Portland","10/20/2021","Email","Police and Public Safety","Expand Portland Street Response program. ","Adams, Sam; Boone, Sara; Bradley, Derek; Carney, Shannon; Hanlon-Austin, Julian; Hardesty, Jo Ann; Lovell, Chuck; Mapps, Mingus; Rubio, Carmen; Ryan, Dan; Wheeler, Ted","Debbie Kaye; James Ofsink",
"League of Women Voters of Portland","10/23/2021","Email","Police and Public Safety","Expand Portland Street Response","Adams, Sam","Barbara Ross",
"League of Women Voters of Portland","10/23/2021","Email","Police and Public Safety","Expand Portland Street Response","Bradley, Derek","Barbara Ross",
"League of Women Voters of Portland","10/22/2021","Telephone","Police and Public Safety","Expand Portland Street Response program ","Bond, Mark","Kathe Hart",
"League of Women Voters of Portland","10/22/2021","Telephone","Police and Public Safety","Expand Portland Street Response program ","Carney, Shannon","Kathe Hart",
"League of Women Voters of Portland","10/23/2021","Telephone","Police and Public Safety","Expand Portland Street Response","Schoene, Jillian","Kathe Hart",
"League of Women Voters of Portland","10/26/2021","Email","Police and Public Safety","Expand Portland Street Response","Bond, Mark","Kathe Hart",
"League of Women Voters of Portland","10/26/2021","Email","Police and Public Safety","Expand Portland Street Response","Carney, Shannon","Kathe Hart",
"League of Women Voters of Portland","10/28/2021","Email","Other: public participation ","Allow oral testimony on reports presented to city council.  ","Hull Caballero, Mary","Debbie Kaye",
"League of Women Voters of Portland","11/08/2021","Email","Police and Public Safety","Public Safety Support Specialists - provide funding for equipment and expansion","Hardesty, Jo Ann; Lovell, Chuck; Mapps, Mingus; Rubio, Carmen; Ryan, Dan; Wheeler, Ted","Debbie Kaye; James Ofsink",
"League of Women Voters of Portland","10/28/2021","Email","Police and Public Safety","Expand Portland Street Response ","Bond, Mark","Kathe Hart",
"League of Women Voters of Portland","11/09/2021","Email","Police and Public Safety","Public Safety Support Specialists - fund equipment and expansion ","Bond, Mark","Kathe Hart",
"League of Women Voters of Portland","11/09/2021","Email","Police and Public Safety","Public Safety Support Specialists - fund equipment and expansion ","Bradley, Derek; Hardesty, Jo Ann","Barbara Ross",
"League of Women Voters of Portland","11/09/2021","Email","Police and Public Safety","Public Safety Support Specialists - fund equipment and expansion","Adams, Sam","Barbara Ross",
"League of Women Voters of Portland","11/09/2021","Email","Police and Public Safety","Public Safety Support Specialists - fund equipment and expansion","Ryan, Dan","Kathe Hart",
"League of Women Voters of Portland","11/09/2021","Email","Police and Public Safety","Public Safety Support Specialists - fund equipment and expansion","Meyer, Katie","Kathe Hart",
"League of Women Voters of Portland","11/09/2021","Email","Police and Public Safety","Public Safety Support Specialists - fund equipment and expansion","Mapps, Mingus","Kathe Hart",
"League of Women Voters of Portland","11/09/2021","Email","Police and Public Safety","Public Safety Support Specialists - fund equipment and expansion","Rubio, Carmen","Kathe Hart",
"League of Women Voters of Portland","11/17/2021","Email","Other: public participation ","Allow oral testimony on reports presented to city council","Zolan, Abraham (Ness)","Debbie Aiona",
"League of Women Voters of Portland","12/15/2021","Virtual Meeting","Planning","Economic Opportunity Analysis - include more community voices, consider seismic and climate issues, preserve industrial land ","Schoene, Jillian","Debbie Aiona",
"League of Women Voters of Portland","10/26/2021","Email","Police and Public Safety","Public Safety Support Specialists - fund equipment and expansion","Meyer, Katie","Kathe Hart",
"League of Women Voters of Portland","10/26/2021","Email","Police and Public Safety","Expand Portland Street Response","Meyer, Katie","Kathe Hart",
"League of Women Voters of Portland","10/26/2021","Email","Police and Public Safety","Expand Portland Street Response ","Meyer, Katie","Kathe Hart",
"Lyft, Inc.","10/08/2021","Email","Business and Economic Development","Meeting request","Adams, Sam; Allen, Seraphie; Blair, Aja","Michelle Plambeck",
"Lyft, Inc.","10/07/2021","Telephone","Business and Economic Development","Data on rides during COVID, trash and abandoned vehicles","Allen, Seraphie","Michelle Plambeck",
"Lyft, Inc.","10/10/2021","Email","Business and Economic Development","Meeting request follow up ","Adams, Sam; Allen, Seraphie; Blair, Aja; Lee, Bobby","Michelle Plambeck",
"Lyft, Inc.","10/12/2021","Email","Other: Meeting confirmation","Meeting Confirmation","Adams, Sam; Allen, Seraphie; Blair, Aja; Lee, Bobby; Villarreal, Jennifer","Michelle Plambeck",
"Lyft, Inc.","10/13/2021","Email","Other: Meeting confirmation","Meeting confirmation","Adams, Sam; Allen, Seraphie; Blair, Aja; Lee, Bobby; Villarreal, Jennifer","Michelle Plambeck",
"Lyft, Inc.","11/10/2021","Email","Neighborhood Livability: general","Trash, abandoned vehicles","Adams, Sam; Allen, Seraphie; Blair, Aja; Lee, Bobby; Miller, Tom; Villarreal, Jennifer","Michelle Plambeck",
"Lyft, Inc.","11/16/2021","Email","Neighborhood Livability: general","Trash, abandoned vehicles","Adams, Sam; Miller, Tom","Michelle Plambeck",
"Lyft, Inc.","11/17/2021","Email","Neighborhood Livability: general","Trash, abandoned vehicles","Adams, Sam; Miller, Tom","Michelle Plambeck",
"Lyft, Inc.","10/14/2021","Virtual Meeting","Business and Economic Development","Data on rides during COVID, trash and abandoned vehicles","Adams, Sam; Allen, Seraphie; Lee, Bobby","Michelle Plambeck",
"Lyft, Inc.","11/07/2021","Email","Neighborhood Livability: general","Trash, abandoned vehicles","Adams, Sam; Allen, Seraphie; Blair, Aja; Lee, Bobby; Miller, Tom; Villarreal, Jennifer","Michelle Plambeck",
"Oregon Museum of Science and Industry ","10/29/2021","Virtual Meeting","Planning","OMSI Redevelopment ","Schoene, Jillian","Dan Bates",
"Oregon Museum of Science and Industry ","11/10/2021","Email","Planning","OMSI Redevelopment","Kwon, MeeSeon","Rachael Wiggins Emory",
"Oregon Smart Growth","10/12/2021","Email","Housing and Community Development","Inclusionary Housing","Callahan, Shannon","BethAnne Darby",
"Oregon Smart Growth","10/20/2021","Telephone","Housing and Community Development","Inclusionary Housing","Bachrach, Jeff","BethAnne Darby; Michelle Plambeck",
"Oregon Smart Growth","10/20/2021","Email","Housing and Community Development","Inclusionary Housing","Bachrach, Jeff","BethAnne Darby; Michelle Plambeck",
"Oregon Smart Growth","10/27/2021","Email","Housing and Community Development","Inclusionary Housing","Callahan, Shannon","Amy Ruiz; BethAnne Darby; Michelle Plambeck",
"Oregon Smart Growth","10/28/2021","Telephone","Housing and Community Development","Inclusionary Housing","Callahan, Shannon","Michelle Plambeck",
"Oregon Smart Growth","10/28/2021","Email","Housing and Community Development","Inclusionary Housing","Bond, Mark; Gadberry, Elizabeth; Guillén-Chapman, Karen; Ryan, Dan; Torres, Kellie","Amy Ruiz; BethAnne Darby; Michelle Plambeck",
"Oregon Smart Growth","10/29/2021","Text Message","Housing and Community Development","Historic Resource Code Project","Allen, Seraphie","Michelle Plambeck",
"Oregon Smart Growth","11/09/2021","Text Message","Other: City Council","City Council hearing logistics","Zolan, Abraham (Ness)","Michelle Plambeck",
"Oregon Smart Growth","11/29/2021","Telephone","Housing and Community Development","Historic Resources Code Project","Zolan, Abraham (Ness)","Michelle Plambeck",
"People For Portland","11/01/2021","Text Message","Other: Public Safety","Mayor's participation in Virtual Town Hall on Public Safety","Adams, Sam","Dan Lavey",
"People For Portland","11/02/2021","Text Message","Other: Public Safety","Mayor's participation in Virtual Town Hall on Public Safety","Adams, Sam","Dan Lavey",
"Port of Portland","10/07/2021","Telephone","Neighborhood Livability: general","Houselessness camps on Port property","Ryan, Dan","Curtis Robinhold",
"Port of Portland","10/11/2021","Telephone","Business and Economic Development","Development plans - Port properties","Durbin, Andrea","Curtis Robinhold",
"Port of Portland","10/12/2021","Telephone","Business and Economic Development","Development plans - Port properties","Branam, Kimberly","Curtis Robinhold",
"Port of Portland","10/26/2021","Telephone","Business and Economic Development","Development plans - Port properties","Branam, Kimberly","Curtis Robinhold",
"Port of Portland","11/29/2021","Virtual Meeting","Business and Economic Development","General check-in","Adams, Sam","Curtis Robinhold; Emerald Bogue",
"Port of Portland","10/11/2021","Personal Meeting","Business and Economic Development","Sam’s request, meeting re: ec-dev","Adams, Sam","Emerald Bogue",
"Port of Portland","10/15/2021","Personal Meeting","Other: Environment","Meeting re: Port’s env. Strategy ","Durbin, Andrea","Emerald Bogue",
"Port of Portland","10/20/2021","Personal Meeting","Other: Safe Rest","Meeting re: safe rest/safe park ","Montez, Chariti","Emerald Bogue",
"Port of Portland","10/22/2021","Personal Meeting","Other: Environment","Clean air proposal","Durbin, Andrea","Emerald Bogue",
"Port of Portland","10/27/2021","Personal Meeting","Other: Environment","Clean air proposal","Schoene, Jillian","Emerald Bogue",
"Port of Portland","10/28/2021","Email","Other: Environment","Port's environmental program","Schoene, Jillian","Emerald Bogue",
"Port of Portland","10/30/2021","Email","Other: Safe Parks","Due diligence POC re: safe park proposal","Adams, Sam; Bond, Mark; Montez, Chariti; Torres, Kellie","Emerald Bogue",
"Port of Portland","11/03/2021","Email","Other: Safe Parks","Due diligence POC re: safe park proposal","Adams, Sam; Bond, Mark; Montez, Chariti; Torres, Kellie","Emerald Bogue",
"Port of Portland","12/02/2021","Personal Meeting","Other: Illegal camping","Illegal camping/Marine Drive","Miller, Tom","Emerald Bogue",
"Port of Portland","12/09/2021","Personal Meeting","Other: Illegal camping","Illegal camping/Marine Drive","Miller, Tom","Emerald Bogue",
"Port of Portland","12/29/2021","Email","Transportation: streets, sidewalks and street lighting","Safety issues near Terminal 6","Warner Chris","Emerald Bogue",
"Port of Portland","12/14/2021","Email","Other: Terminal 2","Requests to schedule briefings re: T2","Adams, Sam; Allen, Seraphie; Edwards, Karly; Kwon, MeeSeon; Lee, Bobby; Martin, Lyne; Meyer, Katie; Schoene, Jillian; Torres, Kellie","Emerald Bogue",
"Port of Portland","12/16/2021","Personal Meeting","Other: Intergovernmental coordination","Intergovernmental coordination","Briannon (Brie) Fraley","Emerald Bogue",
"Portland Business Alliance","11/09/2021","Virtual Meeting","Fire, Rescue and Emergency Services","Fire bond","Boone, Sara; Hardesty, Jo Ann","Amy Rathfelder; Andrew Hoan; Jon Isaacs",
"Portland Business Alliance","11/15/2021","Virtual Meeting","Business and Economic Development","City of Portland Business Success and Job Creation Action Table","Adams, Sam; Allen, Seraphie","Amy Rathfelder",
"Portland Business Alliance","12/07/2021","Virtual Meeting","Business and Economic Development","MLS Cup check in","Adams, Sam; Allen, Seraphie","Amy Rathfelder; Mark Wells",
"Portland Business Alliance","10/21/2021","Telephone","Business and Economic Development","Clean Air proposal","Lujan-Valerio, Ricardo","Amy Rathfelder",
"Portland Business Alliance","10/21/2021","Text Message","Business and Economic Development","Scheduling a call","Lujan-Valerio, Ricardo","Amy Rathfelder",
"Portland Business Alliance","12/06/2021","Text Message","Business and Economic Development","Meeting coordination","Adams, Sam","Amy Rathfelder",
"Portland Business Alliance","10/27/2021","Virtual Meeting","Business and Economic Development","Clean Air proposal","Adriana Miranda; Schoene, Jillian","Jon Isaacs",
"Portland Business Alliance","10/28/2021","Virtual Meeting","Business and Economic Development","Clean Air proposal","Durbin, Andrea; Rubio, Carmen; Schoene, Jillian","Jon Isaacs",
"Portland Business Alliance","11/03/2021","Virtual Meeting","Business and Economic Development","Fall BMP","Adams, Sam","Jon Isaacs",
"Portland Business Alliance","11/16/2021","Virtual Meeting","Business and Economic Development","Current City priorities","Ryan, Dan","Jon Isaacs",
"Portland Business Alliance","11/16/2021","Virtual Meeting","Business and Economic Development","Climate policy","Rubio, Carmen; Schoene, Jillian","Jon Isaacs",
"Portland Business Alliance","10/21/2021","Email","Business and Economic Development","Downtown Portland Clean & Safe","Adams, Sam","Jon Isaacs",
"Portland Business Alliance","10/13/2021","Telephone","Business and Economic Development","Fall BMP","Adams, Sam","Jon Isaacs",
"Portland Business Alliance","10/17/2021","Telephone","Business and Economic Development","Climate policy","Schoene, Jillian","Jon Isaacs",
"Portland Business Alliance","10/28/2021","Email","Business and Economic Development","Scheduling issues","Kwon, MeeSeon; Schoene, Jillian","Amy Rathfelder",
"Portland Business Alliance","11/18/2021","Email","Business and Economic Development","Cancelling a meeting","Perez-Chavez, Yvette","Amy Rathfelder",
"Portland Business Alliance","12/17/2021","Virtual Meeting","Business and Economic Development","City of Portland Clean Air proposal, 2022 policy priorities","Allen, Seraphie; Lee, Bobby; Wheeler, Ted","Amy Rathfelder; Andrew Hoan; Mark Wells",
"Portland Business Alliance","10/15/2021","Virtual Meeting","Business and Economic Development","Fall BMP","Adams, Sam; Lee, Bobby; Tran, Khanh; Wheeler, Ted","Amy Rathfelder; Andrew Hoan; Jon Isaacs; Mark Wells",
"Portland Business Alliance","10/04/2021","Telephone","Business and Economic Development","Voicemail to schedule phone call","Miller, Tom","Mark Wells",
"Portland Business Alliance","10/05/2021","Email","Business and Economic Development","schedule a time for coffee to debrief contract renewal","Tran, Khanh","Mark Wells",
