(4, 1, "City Club of Portland","2014-11-06","Committee Meeting","Environment: sewer/storm water","Utility Oversight Blue Ribbon Commission","Blackwood, Jim; Dingfelder, Jackie; Schmanski, Sonia; Scott, Andrew; Shaff, David","Chris Liddle", now()),
(4, 1, "City Club of Portland","2014-11-12","Meeting Preparation","Environment: sewer/storm water","Utility Oversight Blue Ribbon Commission","Blackwood, Jim; Dingfelder, Jackie; Fish, Nick; Fritz, Amanda; Hales, Charlie; Novick, Steve; Saltzman, Dan; Schmanski, Sonia; Shaff, David","Chris Liddle", now()),
(4, 1, "City Club of Portland","2014-11-13","Committee Meeting","Environment: sewer/storm water","Utility Oversight Blue Ribbon Commission","Blackwood, Jim; Dingfelder, Jackie; Fish, Nick; Fritz, Amanda; Hales, Charlie; Novick, Steve; Saltzman, Dan; Schmanski, Sonia; Shaff, David","Chris Liddle; Lori Bauman", now()),
(4, 1, "City Club of Portland","2014-11-19","Meeting Preparation","Environment: sewer/storm water","Utility Oversight Blue Ribbon Commission","Bizeau, Tom; Dingfelder, Jackie; Schmanski, Sonia; Shaff, David","Chris Liddle", now()),
(4, 1, "City Club of Portland","2014-11-24","Committee Meeting","Environment: sewer/storm water","Utility Oversight Blue Ribbon Commission","Blackwood, Jim; Dingfelder, Jackie; Schmanski, Sonia; Shaff, David","Chris Liddle", now()),
(4, 1, "City Club of Portland","2014-12-05","Meeting Preparation","Environment: sewer/storm water","Utility Oversight Blue Ribbon Commission","Blackwood, Jim; Dingfelder, Jackie; Schmanski, Sonia; Shaff, David","Chris Liddle", now()),
(4, 1, "Columbia Corridor Association","2014-10-16","Committee Meeting","Transportation: streets, sidewalks and street lighting","street fee","Treat, Leah","Corky Collier", now()),
(4, 1, "Columbia Corridor Association","2014-10-20","Email","Transportation: streets, sidewalks and street lighting","street fee","Alpert, Josh","Corky Collier", now()),
(4, 1, "Columbia Corridor Association","2014-10-09","Committee Meeting","Business and Economic Development","job polarization study","Quinton, Patrick","Corky Collier", now()),
(4, 1, "Columbia Corridor Association","2014-10-11","Personal Meeting","Environment: sewer/storm water","bureau coordination","Fish, Nick","Corky Collier", now()),
(4, 1, "Columbia Corridor Association","2014-10-21","Committee Meeting","Transportation: streets, sidewalks and street lighting","Budget","Treat, Leah","Corky Collier", now()),
(4, 1, "Columbia Corridor Association","2014-10-30","Personal Meeting","Transportation: streets, sidewalks and street lighting","street fee","Novick, Steve; Warner, Chris","Corky Collier", now()),
(4, 1, "Columbia Corridor Association","2014-10-31","Personal Meeting","Neighborhood Livability: general","middle income wages in east portland","Baugh, Andre","Corky Collier", now()),
(4, 1, "Columbia Corridor Association","2014-11-04","Committee Meeting","Transportation: streets, sidewalks and street lighting","Budget Adv committee","Treat, Leah","Corky Collier", now()),
(4, 1, "Columbia Corridor Association","2014-11-07","Personal Meeting","Neighborhood Livability: general","Middle income wages in east portland","Blackwood, Jim; Fish, Nick","Corky Collier", now()),
(4, 1, "Columbia Corridor Association","2014-11-11","Telephone","Neighborhood Livability: general","Middle income wages in east portland","Rudd, Michelle","Corky Collier", now()),
(4, 1, "Columbia Corridor Association","2014-11-14","Committee Meeting","Environment: sewer/storm water","Oregon solutions meeting on flood levees","Dingfelder, Jackie; Hales, Charlie","Corky Collier", now()),
(4, 1, "Columbia Corridor Association","2014-11-18","Committee Meeting","Transportation: streets, sidewalks and street lighting","PBOT budget adv committee","Treat, Leah","Corky Collier", now()),
(4, 1, "Columbia Corridor Association","2014-11-20","Personal Meeting","Transportation: streets, sidewalks and street lighting","street fee","Fritz, Amanda","Corky Collier", now()),
(4, 1, "Columbia Corridor Association","2014-12-04","Personal Meeting","Neighborhood Livability: general","Middle wage jobs in east portland presentation to BPS staff meeting","Anderson, Susan","Corky Collier", now()),
(4, 1, "Columbia Corridor Association","2014-12-09","Committee Meeting","Transportation: streets, sidewalks and street lighting","PBOT budget adv comm","Treat, Leah","Corky Collier", now()),
(4, 1, "League of Women Voters of Portland","2014-10-30","Telephone","Housing and Community Development","Affordable housing in North Macadam Urban Renewal Area","Frost, Liam","Debbie Aiona", now()),
(4, 1, "League of Women Voters of Portland","2014-10-31","Personal Meeting","Housing and Community Development","Affordable housing in North Macadam Urban Renewal Area","Callahan, Shannon","Debbie Aiona", now()),
(4, 1, "League of Women Voters of Portland","2014-11-05","Email","Housing and Community Development","Affordable housing in North Macadam","Frost, Liam","Debbie Aiona", now()),
(4, 1, "League of Women Voters of Portland","2014-11-14","Telephone","Housing and Community Development","Affordable housing in North Macadam","Manning, Traci","Debbie Aiona", now()),
(4, 1, "League of Women Voters of Portland","2014-12-02","Direct Mail","Other: Urban Renewal Amendments","Urban Renewal Area Amendments proposed by Mayor Hales North Macadam affordable housing","Bizeau, Tom; Callahan, Shannon; Detweiler, Jillian; Fish, Nick; Fritz, Amanda; Frost, Liam; Hales, Charlie; Hockaday Bryan; Novick, Steve; Saltzman, Dan","Debbie Aiona; Kathleen Hersh; Margaret Noel", now()),
(4, 1, "League of Women Voters of Portland","2014-12-06","Telephone","Other: Affordable Housing","Central Eastside and North Macadam urban renewal amendments affordable housing in North Macadam urban renewal area","Smith, Chris","Debbie Aiona", now()),
(4, 1, "League of Women Voters of Portland","2014-12-06","Email","Other: Affordable housing","Urban Renewal Area amendments North Macadam urban renewal area affordable housing","Baugh, Andre; Cortese, Amy; Hanson, Don; Houck, Mike; Ovalles, Lai-Lani; Oxman, Gary; Rudd, Michelle; Schultz, Katherine; Shapiro, Howard; Sherman, Jill; Smith, Chris; Valdez, Irma","Debbie Aiona; Kathleen Hersh; Margaret Noel", now()),
(4, 1, "League of Women Voters of Portland","2014-12-07","Email","Other: Affordable housing","Central Eastside and North Macadam urban renewal area amendments North Macadam affordable housing ","Baugh, Andre; Cortese, Amy; Hanson, Don; Houck, Mike; Ovalles, Lai-Lani; Oxman, Gary; Rudd, Michelle; Schultz, Katherine; Shapiro, Howard; Sherman, Jill; Smith, Chris; Valdez, Irma","Margaret Noel", now()),
(4, 1, "League of Women Voters of Portland","2014-12-09","Email","Police and Public Safety","body cameras on police officers","Fish, Nick; Fritz, Amanda; Hales, Charlie; Novick, Steve; Saltzman, Dan","Debbie Aiona; Kathleen Hersh; Margaret Noel", now()),
(4, 1, "League of Women Voters of Portland","2014-12-16","Personal Meeting","Other: Affordable housing","Affordable housing in North Macadam urban renewal area Central Eastside and North Macadam urban renewal area amendments","Fish, Nick; Frost, Liam","Debbie Aiona; Kathleen Hersh", now()),
(4, 1, "Multifamily NW","2014-10-16","Email","Development Services","Short term rentals","Frost, Liam","Gwenn Baldwin", now()),
(4, 1, "Multifamily NW","2014-10-24","Personal Meeting","Development Services","Short term rentals","Novick, Steve; Shriver, Katie; Warner, Chris","Deborah Imse; Gwenn Baldwin", now()),
(4, 1, "Multifamily NW","2014-11-03","Personal Meeting","Development Services","Short term rentals","Fritz, Amanda; Perry, Dora","Deborah Imse; Gwenn Baldwin", now()),
(4, 1, "Multifamily NW","2014-11-03","Personal Meeting","Development Services","Short term rentals","Grumm, Matthew","Deborah Imse; Gwenn Baldwin", now()),
(4, 1, "Multifamily NW","2014-11-05","Personal Meeting","Development Services","Short term rentals","Dingfelder, Jackie; Robinson, Matthew","Deborah Imse; Gwenn Baldwin", now()),
(4, 1, "Multifamily NW","2014-11-06","Telephone","Development Services","Short term rentals","Frost, Liam","Gwenn Baldwin", now()),
(4, 1, "Multifamily NW","2014-11-07","Personal Meeting","Development Services","Short term rentals","Fish, Nick; Frost, Liam","Deborah Imse; Gwenn Baldwin", now()),
(4, 1, "Multifamily NW","2014-11-13","Telephone","Development Services","Short term rentals","Frost, Liam; Shriver, Katie","Gwenn Baldwin", now()),
(4, 1, "Multifamily NW","2014-11-13","Telephone","Development Services","Short term rentals","Shriver, Katie","Gwenn Baldwin", now()),
(4, 1, "Multifamily NW","2014-11-13","Email","Development Services","Short term rentals","Frost, Liam","Gwenn Baldwin", now()),
(4, 1, "Multifamily NW","2014-11-17","Telephone","Development Services","Short term rentals","Frost, Liam","Gwenn Baldwin", now()),
(4, 1, "Multifamily NW","2014-11-18","Email","Development Services","Short term rentals","Frost, Liam","Gwenn Baldwin", now()),
(4, 1, "Multifamily NW","2014-12-23","Telephone","Development Services","Short term rentals","Frost, Liam","Gwenn Baldwin", now()),
(4, 1, "Oregon Citizens' Utility Board","2014-10-01","Email","Other: Sewer","Request for meeting to discuss implementation of Non-Disclosure Agreement","Blackwood, Jim","Jeff Bissonnette", now()),
(4, 1, "Oregon Citizens' Utility Board","2014-10-07","Personal Meeting","Other: Sewer","Blue Ribbon Commission Meeting","Blackwood, Jim; Schmanski, Sonia; Shaff, David","Janice Thompson", now()),
(4, 1, "Oregon Citizens' Utility Board","2014-10-07","Personal Meeting","Environment: sewer/storm water","BES Budget Advisory Committee Meeting","Blackwood, Jim","Janice Thompson", now()),
(4, 1, "Oregon Citizens' Utility Board","2014-10-13","Telephone","Other: Sewer","Budget Advisory Committee Procedures","Schmanski, Sonia","Janice Thompson", now()),
(4, 1, "Oregon Citizens' Utility Board","2014-10-15","Email","Other: Sewer","request for meeting to discuss implementation of non-disclosure agreement","Schmanski, Sonia","Jeff Bissonnette", now()),
(4, 1, "Oregon Citizens' Utility Board","2014-10-15","Personal Meeting","Water","Water Bureau Budget Advisory Committee Meeting","Schmanski, Sonia; Shaff, David","Janice Thompson", now()),
(4, 1, "Oregon Citizens' Utility Board","2014-10-16","Email","Other: Sewer","response to meeting request","Schmanski, Sonia","Jeff Bissonnette", now()),
(4, 1, "Oregon Citizens' Utility Board","2014-10-16","Personal Meeting","Other: Sewer","Blue Ribbon Commission Public Hearing","Blackwood, Jim; Schmanski, Sonia; Shaff, David","Janice Thompson; Jeff Bissonnette", now()),
(4, 1, "Oregon Citizens' Utility Board","2014-10-20","Telephone","Water","Discussion of Blue Ribbon Commission and Water Bureau Budget Advisory Committee issues","Schmanski, Sonia","Janice Thompson", now()),
(4, 1, "Oregon Citizens' Utility Board","2014-10-21","Personal Meeting","Water","Discussion of Blue Ribbon Commission and Water Bureau Budget Advisory Committee issues","Schmanski, Sonia","Janice Thompson", now()),
(4, 1, "Oregon Citizens' Utility Board","2014-10-21","Personal Meeting","Environment: sewer/storm water","BES Budget Advisory Committee","Blackwood, Jim","Janice Thompson", now()),
(4, 1, "Oregon Citizens' Utility Board","2014-10-21","Personal Meeting","Environment: sewer/storm water","Discussion of Blue Ribbon Commission and BES Budget Advisory Committee","Blackwood, Jim","Janice Thompson", now()),
(4, 1, "Oregon Citizens' Utility Board","2014-10-22","Telephone","Water","Auditor report and Water Bureau Budget Advisory Committee follow up question","Schmanski, Sonia","Janice Thompson", now()),
(4, 1, "Oregon Citizens' Utility Board","2014-10-28","Personal Meeting","Other: Sewer","Blue Ribbon Commission Meeting","Blackwood, Jim; Schmanski, Sonia; Shaff, David","Janice Thompson", now()),
(4, 1, "Oregon Citizens' Utility Board","2014-10-20","Email","Other: Sewer","confirming 10/31 meeting time to discuss implementation of nondisclosure agreement","Schmanski, Sonia","Janice Thompson; Jeff Bissonnette", now()),
(4, 1, "Oregon Citizens' Utility Board","2014-10-29","Personal Meeting","Water","Water Bureau Budget Advisory Committee","Schmanski, Sonia; Shaff, David","Janice Thompson", now()),
(4, 1, "Oregon Citizens' Utility Board","2014-10-30","Telephone","Other: Sewer","monthly billing update","Schmanski, Sonia","Janice Thompson", now()),
(4, 1, "Oregon Citizens' Utility Board","2014-10-31","Personal Meeting","Other: Sewer","implementation of nondisclosure agreement; monthly billing","Schmanski, Sonia","Janice Thompson; Jeff Bissonnette", now()),
(4, 1, "Oregon Citizens' Utility Board","2014-11-04","Personal Meeting","Environment: sewer/storm water","BES Budget Advisory Committee","Blackwood, Jim","Janice Thompson", now()),
(4, 1, "Oregon Citizens' Utility Board","2014-11-06","Personal Meeting","Other: Sewer","Blue Ribbon Commission","Blackwood, Jim; Schmanski, Sonia; Shaff, David","Janice Thompson", now()),
(4, 1, "Oregon Citizens' Utility Board","2014-11-13","Personal Meeting","Other: Sewer","City Council Work Session with Blue Ribbon Commission","Blackwood, Jim; Fish, Nick; Fritz, Amanda; Hales, Charlie; Novick, Steve; Saltzman, Dan; Schmanski, Sonia; Shaff, David","Janice Thompson", now()),
(4, 1, "Oregon Citizens' Utility Board","2014-11-18","Personal Meeting","Environment: sewer/storm water","BES Budget Advisory Committee Meeting","Blackwood, Jim","Janice Thompson", now()),
(4, 1, "Oregon Citizens' Utility Board","2014-11-19","Personal Meeting","Water","Water Bureau Budget Advisory Committee Meeting","Schmanski, Sonia; Shaff, David","Janice Thompson", now()),
(4, 1, "Oregon Citizens' Utility Board","2014-11-21","Telephone","Water","hydro park; budget","Shaff, David","Janice Thompson", now()),
(4, 1, "Oregon Citizens' Utility Board","2014-11-24","Personal Meeting","Other: Sewer","Blue Ribbon Commission Meeting/Public Hearing","Blackwood, Jim; Schmanski, Sonia; Shaff, David","Janice Thompson", now()),
(4, 1, "Oregon Citizens' Utility Board","2014-12-02","Personal Meeting","Environment: sewer/storm water","BES Budget Advisory Committee Meeting","Blackwood, Jim","Janice Thompson", now()),
(4, 1, "Oregon Citizens' Utility Board","2014-12-05","Telephone","Other: Sewer","EPA rules; Blue Ribbon Commission implementation; monthly billing","Schmanski, Sonia","Janice Thompson", now()),
(4, 1, "Oregon Citizens' Utility Board","2014-12-16","Personal Meeting","Environment: sewer/storm water","BES Budget Advisory Committee Meeting","Blackwood, Jim","Janice Thompson", now()),
(4, 1, "Oregon Citizens' Utility Board","2014-12-17","Telephone","Other: Sewer","Blue Ribbon Commission implementation; Administrative Review Committee procedures","Schmanski, Sonia","Janice Thompson", now()),
(4, 1, "Oregon Citizens' Utility Board","2014-12-17","Personal Meeting","Water","Water Bureau Budget Advisory Committee Meeting","Schmanski, Sonia; Shaff, David","Janice Thompson", now()),
(4, 1, "Oregon Food Bank","2014-10-09","Committee Meeting","Water","Convene a water and sewer low-income workgroup ","Fish, Nick","Anneliese Koehler", now()),
(4, 1, "Oregon Food Bank","2014-10-21","Personal Meeting","Transportation: streets, sidewalks and street lighting","Street fee priorities","Bizeau, Tom; Crail, Tim; Fritz, Amanda","Anneliese Koehler", now()),
(4, 1, "Oregon Food Bank","2014-10-28","Personal Meeting","Transportation: streets, sidewalks and street lighting","street fee priorities","Novick, Steve","Anneliese Koehler", now()),
(4, 1, "Oregon Food Bank","2014-11-04","Personal Meeting","Transportation: streets, sidewalks and street lighting","street fee priorities","Alpert, Josh; Hales, Charlie","Anneliese Koehler", now()),
(4, 1, "Oregon Food Bank","2014-11-17","Committee Meeting","Transportation: streets, sidewalks and street lighting","street fee priorities","Fritz, Amanda; Hales, Charlie; Novick, Steve","Anneliese Koehler", now()),
(4, 1, "Oregon Food Bank","2014-11-20","Personal Meeting","Transportation: streets, sidewalks and street lighting","street fee priorities","Fish, Nick; Fritz, Amanda; Hales, Charlie; Novick, Steve; Saltzman, Dan","Anneliese Koehler", now()),
(4, 1, "Oregon Food Bank","2014-12-15","Committee Meeting","Transportation: streets, sidewalks and street lighting","street fee priorities","Novick, Steve","Anneliese Koehler", now()),
(4, 1, "Oregon Health & Science University","2014-10-02","Personal Meeting","Urban Renewal","Construction of Bond Avenue and Greenway","Edlen, Mark","Michael Harrison", now()),
(4, 1, "Oregon Health & Science University","2014-10-05","Telephone","Urban Renewal","Neighborhood  interest in Central City Budget Advisory Committee and Temporary Greenway Trail","Detweiler, Jillian","Michael Harrison", now()),
(4, 1, "Oregon Health & Science University","2014-10-06","Email","Transportation: streets, sidewalks and street lighting","Pedestrian improvements to Marquam Hill Road","Alpert, Josh; Warner, Chris","Michael Harrison", now()),
(4, 1, "Oregon Health & Science University","2014-10-15","Personal Meeting","Urban Renewal","Construction of Bond Avenue and Greenway","Detweiler, Jillian; Hales, Charlie","Michael Harrison", now()),
(4, 1, "Oregon Health & Science University","2014-10-17","Email","Police and Public Safety","OHSU enforcement of Portland City Code","Shibley, Gail","Michael Harrison", now()),
(4, 1, "Oregon Health & Science University","2014-10-23","Personal Meeting","Urban Renewal","Construction of Bond Avenue and Greenway","Grumm, Matthew","Michael Harrison", now()),
(4, 1, "Oregon Health & Science University","2014-11-18","Meeting Preparation","Police and Public Safety","OHSU enforcement of Portland City Code","Deanna Wesson-Mitchell","Michael Harrison", now()),
(4, 1, "Oregon Health & Science University","2014-11-20","Telephone","Urban Renewal","Construction of Bond Avenue and Greenway","Detweiler, Jillian","Michael Harrison", now()),
(4, 1, "Oregon Health & Science University","2014-12-04","Telephone","Urban Renewal","Neighborhood  interest in Central City Budget Advisory Committee and Temporary Greenway Trail. Construction of Bond Avenue and Greenway","Detweiler, Jillian","Michael Harrison", now()),
(4, 1, "Oregon Health & Science University","2014-12-04","Meeting Preparation","Police and Public Safety","OHSU enforcement of Portland City Code","Deanna Wesson-Mitchell","Michael Harrison", now()),
(4, 1, "Oregon Health & Science University","2014-12-05","Personal Meeting","Police and Public Safety","OHSU enforcement of Portland City Code","Deanna Wesson-Mitchell","Michael Harrison", now()),
(4, 1, "Oregon Health & Science University","2014-12-19","Telephone","Urban Renewal","Construction of Bond Avenue and Greenway","Detweiler, Jillian","Michael Harrison", now()),
(4, 1, "Pembina","2014-10-15","Personal Meeting","Planning","Code Amendment","Dingfelder, Jackie","Gary L. Conkling; Greg Schmidt", now()),
(4, 1, "Pembina","2014-10-20","Personal Meeting","Planning","Code Amendment","Novick, Steve; Saltzman, Dan","Gary L. Conkling; Greg Schmidt", now()),
(4, 1, "Pembina","2014-10-21","Personal Meeting","Planning","Code Amendment","Fritz, Amanda","Gary L. Conkling; Greg Schmidt", now()),
(4, 1, "Pembina","2014-10-24","Personal Meeting","Planning","Code Amendment","Kuhn, Hannah","Gary L. Conkling", now()),
(4, 1, "Pembina","2014-11-18","Email","Planning","Code Amendment","Anderson, Susan; Finn, Brendan","Gary L. Conkling", now()),
(4, 1, "Pembina","2014-11-19","Email","Planning","Code Amendment","Finn, Brendan","Gary L. Conkling", now()),
(4, 1, "Pembina","2014-11-20","Personal Meeting","Planning","Code Amendment","Dingfelder, Jackie","Gary L. Conkling; Greg Schmidt", now()),
(4, 1, "Pembina","2014-11-25","Telephone","Planning","Code Amendment","Shibley, Gail","Gary L. Conkling", now()),
(4, 1, "Pembina","2014-12-08","Personal Meeting","Planning","Code Amendment","Anderson, Susan; Dingfelder, Jackie","Greg Schmidt; Page P. Phillips", now()),
(4, 1, "Pembina","2014-12-15","Personal Meeting","Planning","Code Amendment","Baugh, Andre","Page P. Phillips", now()),
(4, 1, "Pembina","2014-12-16","Personal Meeting","Planning","Code Amendment","Houck, Mike; Oxman, Gary; St Martin, Teresa","Eric Dyck; Laura Lunt; Page P. Phillips; Tanis Fiss", now()),
(4, 1, "Pembina","2014-12-17","Personal Meeting","Planning","Code Amendment","Quinton, Patrick","Gary L. Conkling; Page P. Phillips", now()),
(4, 1, "Pembina","2014-11-24","Email","Planning","Code Amendment","Smith, Chris","Page P. Phillips", now()),
(4, 1, "Pembina","2014-12-03","Email","Planning","Code Amendment","Smith, Chris","Page P. Phillips", now()),
(4, 1, "Pembina","2014-12-08","Email","Planning","Code Amendment","Smith, Chris","Page P. Phillips", now()),
(4, 1, "Pembina","2014-12-11","Email","Planning","Code Amendment","Smith, Chris","Page P. Phillips", now()),
(4, 1, "Pembina","2014-12-18","Email","Planning","Code Amendment","Smith, Chris","Page P. Phillips", now()),
(4, 1, "Pembina","2014-12-18","Email","Planning","Code Amendment","Shapiro, Howard","Page P. Phillips", now()),
(4, 1, "Pembina","2014-12-18","Email","Planning","Code Amendment","Baugh, Andre","Page P. Phillips", now()),
(4, 1, "Pembina","2014-11-25","Email","Planning","Code Amendment","Houck, Mike","Page P. Phillips", now()),
(4, 1, "Pembina","2014-12-11","Email","Planning","Code Amendment","Houck, Mike","Page P. Phillips", now()),
(4, 1, "Pembina","2014-12-15","Email","Planning","Code Amendment","Houck, Mike","Page P. Phillips", now()),
(4, 1, "Pembina","2014-12-15","Meeting Preparation","Planning","Code Amendment","Baugh, Andre","Page P. Phillips", now()),
(4, 1, "Pembina","2014-12-08","Meeting Preparation","Planning","Code Amendment","Anderson, Susan","Page P. Phillips", now()),
(4, 1, "Pembina","2014-12-16","Meeting Preparation","Planning","Code Amendment","Houck, Mike","Page P. Phillips", now()),
(4, 1, "Pembina","2014-12-22","Meeting Preparation","Planning","Code Amendment","Gray, Karen","Page P. Phillips", now()),
(4, 1, "Pembina","2014-12-22","Personal Meeting","Planning","Code Amendment","Gray, Karen","Page P. Phillips", now()),
(4, 1, "Pembina","2014-12-11","Email","Planning","Code Amendment","Oxman, Gary","Page P. Phillips", now()),
(4, 1, "Pembina","2014-12-15","Email","Planning","Code Amendment","Oxman, Gary","Page P. Phillips", now()),
(4, 1, "Pembina","2014-12-03","Email","Planning","Code Amendment","Oxman, Gary","Page P. Phillips", now()),
(4, 1, "Pembina","2014-12-09","Email","Planning","Code Amendment","Oxman, Gary","Page P. Phillips", now()),
(4, 1, "Pembina","2014-11-24","Email","Planning","Code Amendment","Tallmadge, Margaret","Page P. Phillips", now()),
(4, 1, "Pembina","2014-12-03","Email","Planning","Code Amendment","Tallmadge, Margaret","Page P. Phillips", now()),
(4, 1, "Pembina","2014-11-24","Email","Planning","Code Amendment","Schultz, Katherine","Page P. Phillips", now()),
(4, 1, "Pembina","2014-12-08","Email","Planning","Code Amendment","Schultz, Katherine","Page P. Phillips", now()),
(4, 1, "Pembina","2014-10-09","Personal Meeting","Planning","Planning and Sustainability Commission Hearing Process","Dingfelder, Jackie; Robinson, Matthew; Shibley, Gail","Laura Lunt; Nick Kangles", now()),
(4, 1, "Pembina","2014-10-16","Meeting Preparation","Planning","Commissioner Meeting","Novick, Steve","Greg Schmidt; Laura Lunt; Nick Kangles", now()),
(4, 1, "Pembina","2014-10-20","Meeting Preparation","Planning","Commissioner Meeting","Novick, Steve","Greg Schmidt", now()),
(4, 1, "Pembina","2014-10-20","Personal Meeting","Planning","Commissioner Meeting ","Novick, Steve; Saltzman, Dan","Greg Schmidt", now()),
(4, 1, "Pembina","2014-10-21","Meeting Preparation","Planning","Commissioner Meeting","Fritz, Amanda","Greg Schmidt", now()),
(4, 1, "Pembina","2014-10-21","Personal Meeting","Planning","Commissioner Meeting","Bizeau, Tom; Fritz, Amanda","Greg Schmidt", now()),
(4, 1, "Pembina","2014-10-23","Personal Meeting","Planning","Planning and Sustainability Commission Hearing Process","Robinson, Matthew","Greg Schmidt; Nick Kangles", now()),
(4, 1, "Pembina","2014-11-20","Meeting Preparation","Planning","Code Amendment","Dingfelder, Jackie","Eric Dyck; Greg Schmidt", now()),
(4, 1, "Pembina","2014-11-20","Personal Meeting","Planning","Code Amendment","Dingfelder, Jackie","Eric Dyck; Greg Schmidt", now()),
