"Entity","Contact date","Contact type","Subject","Action of interest","City official(s)","Lobbyist(s)",
"Oregon Citizens' Utility Board","03/21/2014","Email","Other: Sewer/Stormwater","MOA Finalization","Schmanski, Sonia","Jeff Bissonnette",
"Oregon Citizens' Utility Board","03/21/2014","Personal Meeting","Water","Informational Meeting","Shaff, David","Janice Thompson; Jeff Bissonnette",
"Oregon Citizens' Utility Board","03/24/2014","Personal Meeting","Other: Sewer/Stormwater","MOA Delivery","Schmanski, Sonia","Janice Thompson; Jeff Bissonnette",
"Oregon Citizens' Utility Board","03/19/2014","Personal Meeting","Other: Sewer/Stormwater","Utility Rate Hearing","Blackwood, Jim; Fish, Nick; Marriott, Dean; Schmanski, Sonia; Shaff, David","Janice Thompson; Jeff Bissonnette",
"Oregon Food Bank","01/27/2014","Personal Meeting","Parks and Recreation: natural areas ","Waterfront Blues Festival","Crail, Tim; Fritz, Amanda","Anneliese Koehler",
"Oregon Food Bank","01/09/2014","Meeting Preparation","Parks and Recreation: natural areas ","Waterfront Blues Festival","Fritz, Amanda","Anneliese Koehler; Jon Stubenvoll",
"Oregon Food Bank","02/05/2014","Committee Meeting","Parks and Recreation: natural areas ","Waterfront Blues Festival","Alpert, Josh; Fish, Nick; Fritz, Amanda; Novick, Steve; Saltzman, Dan","Anneliese Koehler; Jon Stubenvoll",
"Oregon Food Bank","02/19/2014","Meeting Preparation","Other: Emergency Management","Generator","Alpert, Josh","Anneliese Koehler",
"Oregon Food Bank","02/20/2014","Committee Meeting","Other: Emergency Management","Generator","Alpert, Josh","Anneliese Koehler",
"Oregon Food Bank","02/24/2014","Committee Meeting","Other: Emergency management","Generator","Brewster, Stacy; Saltzman, Dan","Anneliese Koehler; Jon Stubenvoll",
"Oregon Food Bank","02/24/2014","Meeting Preparation","Other: Emergency management","Generator","Novick, Steve","Anneliese Koehler; Jon Stubenvoll",
"Oregon Food Bank","02/27/2014","Committee Meeting","Other: Emergency management","Generator","Novick, Steve","Anneliese Koehler; Jon Stubenvoll",
"Oregon Food Bank","03/10/2014","Committee Meeting","Other: Emergency management","Generator","Fish, Nick","Anneliese Koehler; Jon Stubenvoll",
"Oregon Food Bank","03/24/2014","Meeting Preparation","Other: Emergency Management","Generator","Alpert, Josh; Fish, Nick; Fritz, Amanda; Novick, Steve; Saltzman, Dan","Anneliese Koehler; Jon Stubenvoll",
"Oregon Food Bank","03/26/2014","Telephone","Other: Emergency Management","Generator","Brewster, Stacy","Anneliese Koehler",
"Portland Business Alliance","01/07/2014","Email","Business and Economic Development","Sidewalk Management","Dingfelder, Jackie","Lynnae Berg",
"Portland Business Alliance","01/08/2014","Direct Mail","Business and Economic Development","Sidewalk Management","Hales, Charlie","Sandra McDonough",
"Portland Business Alliance","01/08/2014","Email","Business and Economic Development","Sidewalk Management","Hales, Charlie; Shibley, Gail","Sandra McDonough",
"Portland Business Alliance","01/09/2014","Committee Meeting","Business and Economic Development","Monthly Meeting","Hales, Charlie","Lisa Frisch; Lynnae Berg; Raihana Ansary; Sandra McDonough",
"Portland Business Alliance","01/10/2014","Telephone","Business and Economic Development","Homelessness/Housing","Trieu, Amy","Raihana Ansary",
"Portland Business Alliance","01/14/2014","Telephone","Business and Economic Development","Water/Sewer","Fish, Nick","",
"Portland Business Alliance","01/14/2014","Telephone","Business and Economic Development","Water/Sewer","Fish, Nick","Sandra McDonough",
"Portland Business Alliance","01/16/2014","Committee Meeting","Business and Economic Development","Homelessness/Housing","Trieu, Amy","Raihana Ansary",
"Portland Business Alliance","01/16/2014","Telephone","Business and Economic Development","Transportation Funding","Treat, Leah","",
"Portland Business Alliance","01/17/2014","Committee Meeting","Business and Economic Development","Sidewalk Management","Dingfelder, Jackie","Lynnae Berg",
"Portland Business Alliance","01/21/2014","Committee Meeting","Business and Economic Development","Quarterly Meeting","Fish, Nick","Lynnae Berg; Raihana Ansary; Sandra McDonough",
"Portland Business Alliance","01/22/2014","Email","Business and Economic Development","SBDC Scholarships/SBAC","Frost, Liam","Raihana Ansary",
"Portland Business Alliance","01/23/2014","Telephone","Business and Economic Development","PBA Water/Sewer Task Force","Schmanski, Sonia","Raihana Ansary",
"Portland Business Alliance","01/24/2014","Committee Meeting","Business and Economic Development","Board Retreat","Fish, Nick; Novick, Steve","Lynnae Berg; Raihana Ansary; Sandra McDonough",
"Portland Business Alliance","01/27/2014","Telephone","Business and Economic Development","Portland Brownfield Program","Blackwood, Jim","Raihana Ansary",
"Portland Business Alliance","01/27/2014","Email","Business and Economic Development","Neighborhood Stabilization Program","Trieu, Amy","Raihana Ansary",
"Portland Business Alliance","01/27/2014","Telephone","Business and Economic Development","Neighborhood Stabilization Program","Trieu, Amy","Raihana Ansary",
"Portland Business Alliance","01/29/2014","Telephone","Business and Economic Development","Water/Sewer","Kuhn, Hannah","",
"Portland Business Alliance","01/31/2014","Telephone","Business and Economic Development","Scheduling","Warner, Chris","",
"Portland Business Alliance","02/03/2014","Telephone","Business and Economic Development","SW Corridor EIS","Warner, Chris","Raihana Ansary",
"Portland Business Alliance","02/04/2014","Committee Meeting","Business and Economic Development","Skidmore Old Town/Chinatown","Stover, Chad","Lisa Frisch",
"Portland Business Alliance","02/06/2014","Committee Meeting","Business and Economic Development","Economic Development","Shibley, Gail","Sandra McDonough",
"Portland Business Alliance","02/06/2014","Email","Business and Economic Development","Scheduling","Shibley, Gail","Sandra McDonough",
"Portland Business Alliance","02/10/2014","Committee Meeting","Business and Economic Development","Sidewalk Management","Dingfelder, Jackie","Lynnae Berg",
"Portland Business Alliance","02/11/2014","Telephone","Business and Economic Development","Scheduling","Dingfelder, Jackie","",
"Portland Business Alliance","02/11/2014","Telephone","Business and Economic Development","Water/Sewer","Fish, Nick","",
"Portland Business Alliance","02/13/2014","Committee Meeting","Business and Economic Development","Monthly Meeting","Hales, Charlie","Lynnae Berg; Raihana Ansary; Sandra McDonough",
"Portland Business Alliance","02/14/2014","Committee Meeting","Business and Economic Development","Quarterly Meeting","Fritz, Amanda","Raihana Ansary",
"Portland Business Alliance","02/21/2014","Committee Meeting","Business and Economic Development","PBOT Budget","Treat, Leah","",
"Portland Business Alliance","02/21/2014","Email","Business and Economic Development","Water/Sewer","Hales, Charlie","Sandra McDonough",
"Portland Business Alliance","02/24/2014","Committee Meeting","Business and Economic Development","PBOT Budget","Novick, Steve","Lisa Frisch; Lynnae Berg",
"Portland Business Alliance","02/24/2014","Email","Business and Economic Development","Water/Sewer","Hales, Charlie","Sandra McDonough",
"Portland Business Alliance","02/25/2014","Committee Meeting","Business and Economic Development","Downtown Cleaning and Services","Dingfelder, Jackie","",
"Portland Business Alliance","02/26/2014","Email","Business and Economic Development","Big Bellies","Dingfelder, Jackie","",
"Portland Business Alliance","02/26/2014","Telephone","Business and Economic Development","Downtown Marketing Initiative","Grumm, Matthew","",
"Portland Business Alliance","02/26/2014","Email","Business and Economic Development","Industrial Lands","Shibley, Gail","Sandra McDonough",
"Portland Business Alliance","03/04/2014","Committee Meeting","Business and Economic Development","Skidmore Old Town/Chinatown","Stover, Chad","Lisa Frisch",
"Portland Business Alliance","03/06/2014","Email","Business and Economic Development","Skidmore Old Town/Chinatown","Stover, Chad","Lisa Frisch",
"Portland Business Alliance","03/13/2014","Committee Meeting","Business and Economic Development","Monthly Meeting ","Hales, Charlie","Lisa Frisch; Lynnae Berg; Raihana Ansary; Sandra McDonough",
"Portland Business Alliance","03/13/2014","Committee Meeting","Business and Economic Development","Skidmore Old Town/Chinatown","Dingfelder, Jackie","",
"Portland Business Alliance","03/13/2014","Email","Business and Economic Development","CCSC Presentation Re:PDC","Macnamara, Ed","Lynnae Berg",
"Portland Business Alliance","03/17/2014","Telephone","Business and Economic Development","Housing Updates","Trieu, Amy","Raihana Ansary",
"Portland Business Alliance","03/17/2014","Telephone","Business and Economic Development","Housing Development","Trieu, Amy","Raihana Ansary",
"Portland Business Alliance","03/17/2014","Committee Meeting","Business and Economic Development","Quarterly Meeting","Saltzman, Dan","Lynnae Berg; Raihana Ansary; Sandra McDonough",
"Portland Business Alliance","03/19/2014","Email","Business and Economic Development","Skidmore Old Town/Chinatown","Stover, Chad","Lisa Frisch",
"Portland Business Alliance","03/19/2014","Telephone","Business and Economic Development","Skidmore Fountain Development","Novick, Steve","Sandra McDonough",
"Portland Business Alliance","03/21/2014","Committee Meeting","Business and Economic Development","Homelessness/Housing","Trieu, Amy","Raihana Ansary",
"Portland Business Alliance","03/21/2014","Email","Business and Economic Development","Skidmore Old Town/Chinatown","Hales, Charlie; Macnamara, Ed","Sandra McDonough",
"Portland Business Alliance","03/25/2014","Telephone","Business and Economic Development","Housing Budget Requests","Trieu, Amy","Raihana Ansary",
"Portland Business Alliance","03/27/2014","Telephone","Business and Economic Development","Downtown Parking","Warner, Chris","",
"Portland Business Alliance","03/31/2014","Telephone","Business and Economic Development","Housing/Homelessness","Trieu, Amy","Raihana Ansary",
"Portland Business Alliance","03/25/2014","Telephone","Business and Economic Development","Skidmore Old Town/Chinatown","Dingfelder, Jackie","",
"Portland Business Alliance","03/13/2014","Committee Meeting","Business and Economic Development","Seattle business improvement district","Reese, Mike","Lynnae Berg",
"Portland Business Alliance","03/11/2014","Committee Meeting","Business and Economic Development","Prosper Portland","Reese, Mike","Lynnae Berg; Raihana Ansary; Sandra McDonough",
