"Entity","Contact date","Contact type","Subject","Action of interest","City official(s)","Lobbyist(s)",
"Business For A Better Portland","05/11/2021","Email","Fire, Rescue and Emergency Services","Portland Street Response","Johnson, Kristin","Elizabeth Ashley Henry",
"Business For A Better Portland","05/11/2021","Telephone","Financial Administration and Management","Budget discussion","Tran, Khanh","Elizabeth Ashley Henry",
"Business For A Better Portland","04/01/2021","Email","Business and Economic Development","Budget/ARPA request","Tran, Khanh","Elizabeth Ashley Henry",
"Business For A Better Portland","04/01/2021","Email","Business and Economic Development","Budget/ARPA request","Diaz, Sam","Elizabeth Ashley Henry",
"Business For A Better Portland","04/02/2021","Virtual Meeting","Business and Economic Development","economic recovery task force","Branam, Kimberly","Elizabeth Ashley Henry",
"Business For A Better Portland","04/02/2021","Email","Business and Economic Development","Action table","Adams, Sam","Elizabeth Ashley Henry",
"Business For A Better Portland","04/07/2021","Email","Business and Economic Development","Homeless Services","Bond, Mark","Elizabeth Ashley Henry",
"Business For A Better Portland","04/08/2021","Email","Business and Economic Development","Budget discussion","Tran, Khanh","Elizabeth Ashley Henry",
"Business For A Better Portland","04/08/2021","Email","Business and Economic Development","Scheduling meeting with Mayor","Blair, Aja","Elizabeth Ashley Henry",
"Business For A Better Portland","04/07/2021","Email","COVID-19 Issues","Action Tables","Diaz, Sam","Elizabeth Ashley Henry",
"Business For A Better Portland","04/07/2021","Email","Business and Economic Development","Economic recovery","Edwards, Karly","Elizabeth Ashley Henry",
"Business For A Better Portland","04/09/2021","Email","COVID-19 Issues","Action Tables","Johnson, Kristin","Elizabeth Ashley Henry",
"Business For A Better Portland","04/09/2021","Email","Business and Economic Development","Homeless Services","Gadberry, Elizabeth","Elizabeth Ashley Henry",
"Business For A Better Portland","04/11/2021","Email","COVID-19 Issues","Business Recovery Action Table","Tran, Khanh","Elizabeth Ashley Henry",
"Business For A Better Portland","04/12/2021","Virtual Meeting","Business and Economic Development","Budget discussion","Hardesty, Jo Ann; Johnson, Kristin","Elizabeth Ashley Henry",
"Business For A Better Portland","04/13/2021","Email","Business and Economic Development","Budget/APRA","Tran, Khanh","Elizabeth Ashley Henry",
"Business For A Better Portland","04/14/2021","Virtual Meeting","Financial Administration and Management","Budget discussion","Hardesty, Jo Ann; Johnson, Kristin","Elizabeth Ashley Henry",
"Business For A Better Portland","04/16/2021","Email","Business and Economic Development","Budget/ARPA request","Lee, Bobby; Schmanski, Sonia","Elizabeth Ashley Henry",
"Business For A Better Portland","04/19/2021","Virtual Meeting","Financial Administration and Management","Budget discussion","Torres, Kellie","Elizabeth Ashley Henry",
"Business For A Better Portland","04/26/2021","Telephone","Business and Economic Development","economic recovery","Allen, Seraphie","Elizabeth Ashley Henry",
"Business For A Better Portland","04/26/2021","Telephone","COVID-19 Issues","Clean and Green Action","Watson, Amanda","Elizabeth Ashley Henry",
"Business For A Better Portland","04/12/2021","Virtual Meeting","Financial Administration and Management","Budget discussion","Adams, Sam; Tran, Khanh; Wheeler, Ted","Elizabeth Ashley Henry",
"Business For A Better Portland","04/26/2021","Email","Financial Administration and Management","Downtown Clean and Safe","Rinehart, Tom","Elizabeth Ashley Henry",
"Business For A Better Portland","04/26/2021","Email","COVID-19 Issues","Scheduling forum with Commissioner Ryan","Gadberry, Elizabeth","Elizabeth Ashley Henry",
"Business For A Better Portland","04/27/2021","Telephone","Business and Economic Development","economic recovery","Branam, Kimberly","Elizabeth Ashley Henry",
"Business For A Better Portland","04/27/2021","Email","Financial Administration and Management","Downtown Clean and Safe","Rinehart, Tom","Elizabeth Ashley Henry",
"Business For A Better Portland","04/28/2021","Email","Business and Economic Development","Scheduling meeting","Perez-Chavez, Yvette","Elizabeth Ashley Henry",
"Business For A Better Portland","04/30/2021","Telephone","Business and Economic Development","economic recovery","Diaz, Sam","Elizabeth Ashley Henry",
"Business For A Better Portland","05/03/2021","Email","Business and Economic Development","Support of culturally specific chambers of commerce","Johnson, Kristin","Elizabeth Ashley Henry",
"Business For A Better Portland","05/03/2021","Email","Business and Economic Development","Support of culturally specific chambers of commerce","Tran, Khanh","Elizabeth Ashley Henry",
"Business For A Better Portland","05/04/2021","Email","Business and Economic Development","Support of culturally specific chambers of commerce","Tran, Khanh","Elizabeth Ashley Henry",
"Business For A Better Portland","05/04/2021","Email","Business and Economic Development","2021-22 budget","Carney, Shannon; Meyer, Katie","Elizabeth Ashley Henry",
"Business For A Better Portland","05/04/2021","Email","COVID-19 Issues","Events Action Table","Diaz, Sam","Elizabeth Ashley Henry",
"Business For A Better Portland","05/05/2021","Email","COVID-19 Issues","Events Action Table","Diaz, Sam; Watson, Amanda","Elizabeth Ashley Henry",
"Business For A Better Portland","05/05/2021","Email","Business and Economic Development","Support of culturally specific chambers of commerce","Tran, Khanh","Elizabeth Ashley Henry",
"Business For A Better Portland","05/05/2021","Email","Fire, Rescue and Emergency Services","Portland Street Response/scheduling meeting","Johnson, Kristin","Elizabeth Ashley Henry",
"Business For A Better Portland","05/06/2021","Telephone","Fire, Rescue and Emergency Services","Portland Street Response","Hardesty, Jo Ann","Elizabeth Ashley Henry",
"Business For A Better Portland","05/12/2021","Email","Fire, Rescue and Emergency Services","Portland Street Response","Johnson, Kristin","Elizabeth Ashley Henry",
"Business For A Better Portland","05/12/2021","Email","Fire, Rescue and Emergency Services","Portland Street Response","Castro, Cynthia","Elizabeth Ashley Henry",
"Business For A Better Portland","05/12/2021","Email","Business and Economic Development","Budget/APRA","Tran, Khanh","Elizabeth Ashley Henry",
"Business For A Better Portland","05/13/2021","Email","Business and Economic Development","Scheduling meeting","Blair, Aja; Tran, Khanh","Elizabeth Ashley Henry",
"Business For A Better Portland","05/13/2021","Email","Fire, Rescue and Emergency Services","Portland Street Response","Allen, Seraphie","Elizabeth Ashley Henry",
"Business For A Better Portland","05/13/2021","Telephone","Business and Economic Development","economic recovery","Branam, Kimberly","Elizabeth Ashley Henry",
"Business For A Better Portland","05/15/2021","Email","Business and Economic Development","Budget/ARPA request","Tran, Khanh","Elizabeth Ashley Henry",
"Business For A Better Portland","05/16/2021","Email","COVID-19 Issues","Polling call received","Edwards, Karly","Elizabeth Ashley Henry",
"Business For A Better Portland","05/16/2021","Telephone","Business and Economic Development","Scheduling","Gadberry, Elizabeth","Elizabeth Ashley Henry",
"Business For A Better Portland","05/16/2021","Email","Business and Economic Development","Budget/ARPA request","Tran, Khanh","Elizabeth Ashley Henry",
"Business For A Better Portland","05/19/2021","Telephone","Business and Economic Development","economic recovery","Lee, Bobby","Elizabeth Ashley Henry",
"Business For A Better Portland","05/21/2021","Email","COVID-19 Issues","Action table","Allen, Seraphie","Elizabeth Ashley Henry",
"Business For A Better Portland","05/21/2021","Email","Financial Administration and Management","Downtown Clean and Safe","Tran, Khanh","Elizabeth Ashley Henry",
"Business For A Better Portland","05/24/2021","Email","COVID-19 Issues","Scheduling meeting","Allen, Seraphie","Elizabeth Ashley Henry",
"Business For A Better Portland","05/24/2021","Email","COVID-19 Issues","ARPA funding","Diaz, Sam","Elizabeth Ashley Henry",
"Business For A Better Portland","05/24/2021","Email","COVID-19 Issues","Local Small Business Repair Grants","Lawrence, Asena","Elizabeth Ashley Henry",
"Business For A Better Portland","05/24/2021","Email","COVID-19 Issues","Scheduling meeting","Allen, Seraphie","Elizabeth Ashley Henry",
"Business For A Better Portland","05/24/2021","Telephone","Business and Economic Development","economic recovery","Branam, Kimberly","Elizabeth Ashley Henry",
"Business For A Better Portland","05/24/2021","Virtual Meeting","Business and Economic Development","economic recovery","Lee, Bobby","Elizabeth Ashley Henry",
"Business For A Better Portland","05/27/2021","Virtual Meeting","Business and Economic Development","economic recovery","Carney, Shannon","Elizabeth Ashley Henry",
"Business For A Better Portland","06/01/2021","Email","Financial Administration and Management","Downtown Clean and Safe","Tran, Khanh","Elizabeth Ashley Henry",
"Business For A Better Portland","06/02/2021","Virtual Meeting","Business and Economic Development","Downtown revitalization project with PSU (action table) ","Allen, Seraphie","Elizabeth Ashley Henry",
"Business For A Better Portland","06/03/2021","Email","COVID-19 Issues","Homeless Services","Branam, Kimberly","Elizabeth Ashley Henry",
"Business For A Better Portland","06/03/2021","Email","COVID-19 Issues","Written testimony on 2021-22 budget","Hardesty, Jo Ann; Mapps, Mingus; Rubio, Carmen; Ryan, Dan; Wheeler, Ted","Elizabeth Ashley Henry",
"Business For A Better Portland","06/07/2021","Email","COVID-19 Issues","Economic recovery","Allen, Seraphie","Elizabeth Ashley Henry",
"Business For A Better Portland","06/07/2021","Email","COVID-19 Issues","Economic recovery","Allen, Seraphie","Elizabeth Ashley Henry",
"Business For A Better Portland","06/07/2021","Virtual Meeting","Business and Economic Development","Action Table","Adams, Sam; Allen, Seraphie; Tran, Khanh","Elizabeth Ashley Henry",
"Business For A Better Portland","06/08/2021","Email","COVID-19 Issues","Economic recovery","Allen, Seraphie","Elizabeth Ashley Henry",
"Business For A Better Portland","06/14/2021","Email","COVID-19 Issues","ARPA funding","Tran, Khanh","Elizabeth Ashley Henry",
"Business For A Better Portland","06/15/2021","Email","COVID-19 Issues","Scheduling meeting","Lee, Bobby","Elizabeth Ashley Henry",
"Business For A Better Portland","06/16/2021","Email","COVID-19 Issues","Homeless Services","Bond, Mark","Elizabeth Ashley Henry",
"Business For A Better Portland","06/17/2021","Text Message","Housing and Community Development","BBPDX Town Hall","Ryan, Dan; Torres, Kellie","Elizabeth Ashley Henry",
"Business For A Better Portland","06/18/2021","Email","COVID-19 Issues","Economic Recovery Issues","Allen, Seraphie","Elizabeth Ashley Henry",
"Business For A Better Portland","06/21/2021","Email","COVID-19 Issues","Economic Recovery Issues","Carney, Shannon","Elizabeth Ashley Henry",
"Business For A Better Portland","06/21/2021","Email","COVID-19 Issues","Economic Recovery Issues","Adams, Sam; Allen, Seraphie","Elizabeth Ashley Henry",
"Business For A Better Portland","06/21/2021","Virtual Meeting","Business and Economic Development","Action Table","Adams, Sam; Allen, Seraphie; Tran, Khanh","Elizabeth Ashley Henry",
"Business For A Better Portland","06/21/2021","Virtual Meeting","Business and Economic Development","Downtown revitalization project with PSU (action table) ","Allen, Seraphie","Elizabeth Ashley Henry",
"Business For A Better Portland","06/22/2021","Email","COVID-19 Issues","ARPA funding","Tran, Khanh","Elizabeth Ashley Henry",
"Business For A Better Portland","06/24/2021","Email","COVID-19 Issues","ARPA funding","Tran, Khanh","Elizabeth Ashley Henry",
"Business For A Better Portland","06/24/2021","Virtual Meeting","Business and Economic Development","economic recovery","Tran, Khanh","Elizabeth Ashley Henry",
"Business For A Better Portland","06/28/2021","Telephone","Business and Economic Development","economic recovery","Branam, Kimberly","Elizabeth Ashley Henry",
"Business For A Better Portland","06/28/2021","Virtual Meeting","Business and Economic Development","Downtown revitalization project with PSU (action table) ","Allen, Seraphie","Elizabeth Ashley Henry",
"Business For A Better Portland","06/29/2021","Virtual Meeting","Business and Economic Development","economic recovery","Lee, Bobby","Elizabeth Ashley Henry",
"Business For A Better Portland","04/09/2021","Email","Business and Economic Development","scheduling re: budget concerns","Johnson, Kristin","Adrienne Leverette",
"Business For A Better Portland","04/13/2021","Email","Business and Economic Development","scheduling re: budget concerns","Gadberry, Elizabeth; Thompson, Gwen; Torres, Kellie","Adrienne Leverette",
"Business For A Better Portland","04/13/2021","Email","Business and Economic Development","scheduling re: budget concerns","Kwon, MeeSeon","Adrienne Leverette",
"Business For A Better Portland","04/14/2021","Email","Business and Economic Development","scheduling re: budget concerns","Jill Weir","Adrienne Leverette",
"Business For A Better Portland","04/16/2021","Email","Housing and Community Development","BBPDX forum with Chair Kafoury","Jill Weir","Adrienne Leverette",
"Business For A Better Portland","04/16/2021","Email","Police and Public Safety","letter re: gun violence","Howell, William","Adrienne Leverette",
"Business For A Better Portland","04/19/2021","Email","Housing and Community Development","forum scheduling","Gadberry, Elizabeth","Adrienne Leverette",
"Business For A Better Portland","04/20/2021","Email","Business and Economic Development","Budget request","Carney, Shannon; Mapps, Mingus; Meyer, Katie; Perez-Chavez, Yvette","Adrienne Leverette",
"Business For A Better Portland","04/20/2021","Email","Business and Economic Development","Budget request","Kwon, MeeSeon; Lujan-Valerio, Ricardo","Adrienne Leverette",
"Business For A Better Portland","04/20/2021","Email","Business and Economic Development","Budget request","Torres, Kellie","Adrienne Leverette",
"Business For A Better Portland","04/27/2021","Email","Neighborhood Livability: general","PDX Clean & Green Action Table","Watson, Amanda","Adrienne Leverette",
"Business For A Better Portland","05/02/2021","Email","Business and Economic Development","Action tables","Diaz, Sam; Watson, Amanda","Adrienne Leverette",
"Business For A Better Portland","05/03/2021","Email","Business and Economic Development","Update on Mayor's proposed budget","Watson, Amanda","Adrienne Leverette",
"Business For A Better Portland","05/06/2021","Email","Neighborhood Livability: general","PDX Clean & Green Action Table","Watson, Amanda","Adrienne Leverette",
"Business For A Better Portland","05/06/2021","Virtual Meeting","Business and Economic Development","budget concerns","Johnson, Kristin","Adrienne Leverette",
"Business For A Better Portland","05/18/2021","Email","Business and Economic Development","Budget concerns","Howell, William","Adrienne Leverette",
"Business For A Better Portland","05/19/2021","Telephone","Business and Economic Development","narrative concerns","Middaugh, Jim","Adrienne Leverette",
"Business For A Better Portland","05/19/2021","Email","Neighborhood Livability: general","PDX Clean & Green Action Table","Watson, Amanda","Adrienne Leverette",
"Business For A Better Portland","05/20/2021","Email","Neighborhood Livability: general","PDX Clean & Green Action Table","Watson, Amanda","Adrienne Leverette",
"Business For A Better Portland","05/21/2021","Email","Business and Economic Development","ARPA funding ","Carney, Shannon; Jill Weir; Mapps, Mingus; Meyer, Katie","Adrienne Leverette",
"Business For A Better Portland","05/21/2021","Email","Human Resources: general","BPS comms hire","Howell, William","Adrienne Leverette",
"Business For A Better Portland","05/24/2021","Email","Business and Economic Development","meeting scheduling","Kwon, MeeSeon","Adrienne Leverette",
"Business For A Better Portland","05/25/2021","Email","Financial Administration and Management","Downtown ESD contract renewal","Allen, Seraphie","Adrienne Leverette",
"Business For A Better Portland","05/25/2021","Email","Neighborhood Livability: general","PDX Clean & Green Action Table","Watson, Amanda","Adrienne Leverette",
"Business For A Better Portland","05/27/2021","Email","Housing and Community Development","concerns re: funding for homelessness","Allen, Seraphie","Adrienne Leverette",
"Business For A Better Portland","05/27/2021","Virtual Meeting","Business and Economic Development","budget process","Carney, Shannon","Adrienne Leverette",
"Business For A Better Portland","05/27/2021","Virtual Meeting","Financial Administration and Management","ESD info ","Allen, Seraphie","Adrienne Leverette",
"Business For A Better Portland","06/01/2021","Email","Neighborhood Livability: general","PDX Clean & Green Action Table","Watson, Amanda","Adrienne Leverette",
"Business For A Better Portland","06/14/2021","Email","Housing and Community Development","forum planning","Bond, Mark; Gadberry, Elizabeth","Adrienne Leverette",
"Business For A Better Portland","06/16/2021","Email","Neighborhood Livability: general","PDX Clean & Green Action Table","Watson, Amanda","Adrienne Leverette",
"Business For A Better Portland","06/23/2021","Email","Neighborhood Livability: general","PDX Clean & Green Action Table","Watson, Amanda","Adrienne Leverette",
"Business For A Better Portland","06/29/2021","Email","Neighborhood Livability: general","PDX Clean & Green Action Table","Watson, Amanda","Adrienne Leverette",
"Coalition of Communities of Color","06/03/2021","Email","Other: Multi-issue","Email with draft agenda to prepare for meeting with Mayor and staff, including ARP funds, housing, and community safety.","Adams, Sam; Blair, Aja; Diaz, Sam; Watson, Amanda","Jenny Lee",
"Coalition of Communities of Color","05/18/2021","Virtual Meeting","Environment: natural","Climate policy workshop with stakeholders to develop potential policy approaches to reducing carbon emissions","Schoene, Jillian","Jenny Lee",
"Coalition of Communities of Color","04/15/2021","Virtual Meeting","Development Services","Meeting to learn more about position on supplemental budget ask for the Bureau of Development Services staff.","Lujan-Valerio, Ricardo","Jenny Lee",
"Coalition of Communities of Color","04/01/2021","Meeting Preparation","Police and Public Safety","Discussion of community and service provider needs for violence prevention.","Rubio, Carmen","Jenny Lee",
"Coalition of Communities of Color","04/01/2021","Telephone","Police and Public Safety","Community safety needs for service providers in city partnerships","Adriana Miranda; Lujan-Valerio, Ricardo","Jenny Lee",
"Coalition of Communities of Color","04/02/2021","Virtual Meeting","Other: Racial equity issues","Discussion of community safety needs, housing and homeless services, and priorities for Comm. Mapps' bureaus","Jill Weir; Mapps, Mingus; Meyer, Katie","Jenny Lee; Marcus Mundy",
"Coalition of Communities of Color","04/16/2021","Telephone","Development Services","Questions for background information on Bureau of Development Services staffing and community responses to gun violence program implementaiton.","Lujan-Valerio, Ricardo","Jenny Lee",
"Coalition of Communities of Color","04/15/2021","Telephone","Environment: natural","Provided feedback on BPS' climate policy workshop next steps.","Durbin, Andrea","Jenny Lee",
"Coalition of Communities of Color","04/13/2021","Virtual Meeting","Environment: natural","Multi-stakeholder policy discussion on potential proposals to meet Portland's climate action plan goals through reglating emissions.","Durbin, Andrea; Schoene, Jillian","Jenny Lee",
"Coalition of Communities of Color","04/26/2021","Telephone","Environment: natural","Feedback on climate policy workshop and process","Durbin, Andrea","Jenny Lee",
"Coalition of Communities of Color","04/26/2021","Telephone","Business and Economic Development","Discussion of how to get involved in City budgeting process and ARP fund investments.","Diaz, Sam","Jenny Lee",
"Coalition of Communities of Color","04/22/2021","Virtual Meeting","Transportation: streets, sidewalks and street lighting","Discussion of federal Regional Flexible Funding Allocation and what/how projects would best serve communities of color","Bradley, Derek; Hardesty, Jo Ann","Jenny Lee",
"Coalition of Communities of Color","04/02/2021","Virtual Meeting","Police and Public Safety","Planning for organizational advocacy of city gun violence funding proposal","Adriana Miranda; Howell, William; Lujan-Valerio, Ricardo","Jenny Lee",
"Coalition of Communities of Color","04/02/2021","Email","Police and Public Safety","Feedback from culturally specific service providers about program and resource needs to intervene in gun violence","Adriana Miranda; Lujan-Valerio, Ricardo","Jenny Lee",
"Coalition of Communities of Color","04/29/2021","Virtual Meeting","Police and Public Safety","Discussion of community based services and current state of city response to gun violence.","Adriana Miranda; Howell, William; Lujan-Valerio, Ricardo; Rubio, Carmen","Jenny Lee",
"Coalition of Communities of Color","05/10/2021","Text Message","Police and Public Safety","Ask to fully fund Portland Street Response in the City budget.","Diaz, Sam","Jenny Lee",
"Coalition of Communities of Color","05/12/2021","Telephone","Police and Public Safety","Preparing for a meeting to discuss future grantee partnerships addressing gun violence","Lujan-Valerio, Ricardo","Jenny Lee",
"Coalition of Communities of Color","04/22/2021","Virtual Meeting","Other: Briefing on upcoming Action Tables @ City of PDX","Sam Diaz stopped by a Portland Clean Energy Fund Coalition meeting to brief us on action tables hosted at the City of Portland as part of the economic and community recovering. Presentation + Q&A","Diaz, Sam","Anissa Pemberton",
"Coalition of Communities of Color","05/04/2021","Virtual Meeting","Parks and Recreation: natural areas ","this was a ""Meet and Greet"" meeting to discuss Parks and Rec's plans for racial equity and community engagement, as well as Coalition of Communities of Color's current environmental justice work. ","Lofgren, Todd","Anissa Pemberton; Marcus Mundy; Nikita Daryanani; Taren Evans",
"Coalition of Communities of Color","04/20/2021","Personal Meeting","Other: Community Engagement","Met with Civic Life Director Bureau Director to follow up on funding opportunities for community engagement.","Rhee, Suk","Marcus Mundy",
"Coalition of Communities of Color","05/13/2021","Virtual Meeting","Other: Possible Partnership","This meeting was to serve as a follow on discussion to hear about possible partnerships between CCC and the Parks and Recreation department. (Follow on from 5/4/21 meeting). ","Lofgren, Todd; Long, Adena","Marcus Mundy",
"Coalition of Communities of Color","06/04/2021","Virtual Meeting","Other: Multiple subjects","Community based organizations of color meeting with the Mayor to share concerns on racial justice issues, including ARP funds, homelessness/housing, graffiti response, and hear updates.","Adams, Sam; Lawrence, Asena; Watson, Amanda; Wheeler, Ted","Elona Wilson; Jenny Lee; Marcus Mundy",
"Coalition of Communities of Color","04/07/2021","Telephone","Environment: natural","Preparation for upcoming Climate Policy Workshop","Durbin, Andrea","Jenny Lee",
"Coalition of Communities of Color","06/15/2021","Virtual Meeting","Other: Racial equity issues","Debrief of meeting with Coalition of Communities of Color on ARP funds, community safety, and housing and planning for future meetings","Diaz, Sam; Watson, Amanda","Jenny Lee",
"Coalition of Communities of Color","06/02/2021","Meeting Preparation","Other: Racial equity multi-issue","Preparation for 6/4 meeting with Mayor Wheeler and staff on ARP funder, housing/homelessness, graffiti, and other organizational priorities ","Wheeler, Ted","Jenny Lee",
"Coalition of Communities of Color","05/26/2021","Meeting Preparation","Other: Racial equity multi-issue","Preparation for 6/4 meeting with Mayor Wheeler, including housing and homeownership, homelessness, ARP funds and budget, and community safety ","Wheeler, Ted","Elona Wilson; Jenny Lee",
"Coalition of Communities of Color","04/20/2021","Virtual Meeting","Other: Climate policy workgroup","Discussion of potential climate reduction strategies with various stakeholders","Durbin, Andrea; Schoene, Jillian","Jenny Lee",
"Coalition of Communities of Color","05/04/2021","Virtual Meeting","Other: Technology","General check in about digital divide issues impacting communities of color and city budget","Perez, Elisabeth","Jenny Lee",
"Coalition of Communities of Color","05/12/2021","Virtual Meeting","Police and Public Safety","Planning and discussion for gun violence grantee program implementation","Lujan-Valerio, Ricardo","Jenny Lee",
"Coalition of Communities of Color","06/02/2021","Virtual Meeting","Police and Public Safety","Planning and discussion for gun violence grantee program implementation","Lujan-Valerio, Ricardo","Jenny Lee",
"Coalition of Communities of Color","05/24/2021","Virtual Meeting","Police and Public Safety","Update on gun violence grantee agencies' work and progress and planning for new funding implementation","Lujan-Valerio, Ricardo; Rubio, Carmen","Jenny Lee",
"Coalition of Communities of Color","06/15/2021","Virtual Meeting","Police and Public Safety","Gun violence reduction grantee task force discussing implementation of gun violence intervention funding with community based partners","Lujan-Valerio, Ricardo","Jenny Lee",
"Coalition of Communities of Color","06/29/2021","Virtual Meeting","Police and Public Safety","Planning and discussion for gun violence grantee program implementation","Lujan-Valerio, Ricardo","Jenny Lee",
"Columbia Corridor Association","05/14/2021","Telephone","Sustainable Development: energy","discussed upcoming climate policy work group meeting","Schoene, Jillian","Corky Collier",
"Columbia Corridor Association","04/16/2021","Virtual Meeting","Sustainable Development: solid waste management","garbage cleanup efforts","Adams, Sam","Bruce Johnson; Corky Collier; Victor Roehm",
"Columbia Corridor Association","04/13/2021","Virtual Meeting","Sustainable Development: energy","climate policy work group","Schoene, Jillian","Corky Collier",
"Columbia Corridor Association","04/20/2021","Virtual Meeting","Sustainable Development: energy","climate policy work group","Schoene, Jillian","Corky Collier",
"Columbia Corridor Association","05/04/2021","Virtual Meeting","Sustainable Development: energy","climate policy work group","Schoene, Jillian","Corky Collier",
"Columbia Corridor Association","05/18/2021","Virtual Meeting","Sustainable Development: energy","climate policy work group","Schoene, Jillian","Corky Collier",
"Columbia Corridor Association","04/22/2021","Telephone","Sustainable Development: energy","climate policy work group","Schoene, Jillian","Corky Collier",
"Columbia Corridor Association","05/05/2021","Telephone","Sustainable Development: energy","climate policy work group","Schoene, Jillian","Corky Collier",
"Columbia Corridor Association","05/21/2021","Telephone","Sustainable Development: energy","Received a call regarding the climate policy workgroup","Durbin, Andrea","Corky Collier",
"Columbia Corridor Association","04/13/2021","Committee Meeting","Planning","Climate Action Workgroup","Durbin, Andrea; Rubio, Carmen","Corky Collier",
"Columbia Corridor Association","04/20/2021","Committee Meeting","Planning","Climate Action Workgroup","Durbin, Andrea; Rubio, Carmen","Corky Collier",
"Kinder Morgan, Inc.","04/01/2021","Virtual Meeting","Other: Infrastructure Maintenance ","Virtual briefing of ongoing maintenance project. ","Castro, Cynthia","Drew Hagedorn",
"Nathan Howard, Plant Medicine Healing Alliance, East Fork Cultivars","05/01/2021","Personal Meeting","Other: Entheogen advocacy and healthcare ","Our mission: Decriminalize fungi and plant medicines in quantities adequate for home growing, group healing, and ceremonial and religious purposes. Working initially with the City of Portland.","Allen, Seraphie; Bond, Mark; Bradley, Derek; Edwards, Karly; Hardesty, Jo Ann; Howard, Nathan; Jill Weir; Lyons, Adam; Montez, Chariti; Rubio, Carmen; Schwartz, Mona","Nathan Cole Howard",
"Oregon Museum of Science and Industry ","04/09/2021","Virtual Meeting","Planning","OMSI Redevelopment ","Adams, Sam; Tran, Khanh; Villarreal, Jennifer","Dan Bates; Erin Graham; Preston Greene",
"Oregon Museum of Science and Industry ","04/14/2021","Email","Planning","OMSI Redevelopment ","Adams, Sam; Tran, Khanh; Villarreal, Jennifer","Dan Bates",
"Oregon Museum of Science and Industry ","05/12/2021","Telephone","Planning","OMSI Redevelopment ","Tran, Khanh","Dan Bates",
"Oregon Museum of Science and Industry ","06/23/2021","Virtual Meeting","Planning","OMSI Redevelopment ","Adams, Sam; Tran, Khanh","Dan Bates; Erin Graham; Preston Greene",
"Oregon Museum of Science and Industry ","06/28/2021","Virtual Meeting","Planning","OMSI Redevelopment ","Tran, Khanh","Dan Bates; Rachael Wiggins Emory",
"Oregon Museum of Science and Industry ","04/15/2021","Telephone","Planning","OMSI Redevelopment ","Branam, Kimberly","Erin Graham",
"Oregon Museum of Science and Industry ","04/29/2021","Virtual Meeting","Planning","OMSI Redevelopment ","Castro, Cynthia","Erin Graham; Preston Greene; Rachael Wiggins Emory",
