"Entity","Contact date","Contact type","Subject","Action of interest","City official(s)","Lobbyist(s)",
"Old Town Pizza & Brewing","07/10/2017","Telephone","Financial Administration and Management","Trademark Issue","Arguinzoni, Jennifer ","Dan Jarman",
"Old Town Pizza & Brewing","07/21/2017","Telephone","Financial Administration and Management","Trademark Issue","Arguinzoni, Jennifer ","Dan Jarman",
"Old Town Pizza & Brewing","09/26/2017","Telephone","Financial Administration and Management","Trademark Issue","Arguinzoni, Jennifer ","Dan Jarman",
"Old Town Pizza & Brewing","09/27/2017","Personal Meeting","Financial Administration and Management","Trademark Issue","Arguinzoni, Jennifer ; Chisek, Kyle ","Dan Jarman",
"Open Signal","07/17/2017","Committee Meeting","Arts and Culture","Portland Film Office future, strategy meeting with stakeholders","Dunphy, Jamie; Fish, Nick","Justen Harn; Natalie Sept",
"Open Signal","07/18/2017","Telephone","Arts and Culture","Follow up on next steps after Portland Film Office future meeting.","Dunphy, Jamie","Natalie Sept",
"Open Signal","07/26/2017","Telephone","Arts and Culture","Discuss opportunity for Producer Proclamation and event at City Hall (to be read by Commissioner Eudaly)","Birge, Pollyanne","Natalie Sept",
"Open Signal","07/26/2017","Email","Arts and Culture","Follow up information on Proclamation for Producers, past examples for reference.","Birge, Pollyanne","Natalie Sept",
"Open Signal","08/02/2017","Email","Arts and Culture","Request time for a phone call","Birge, Pollyanne","Natalie Sept",
"Open Signal","07/31/2017","Email","Arts and Culture","Request for interview with Mayor Wheeler for project with ""Open Signal Labs""","Cox, Michael","Ifanyi Bell",
"Open Signal","08/17/2017","Email","Arts and Culture","Follow up on initial inquiry to Mayor's office for interview with Mayor Wheeler as part of project with ""Open Signal Labs""","Arguinzoni, Jennifer ; Cox, Michael","Ifanyi Bell; Natalie Sept",
"Open Signal","08/24/2017","Email","Arts and Culture","Following up on inquiry to Mayor's office for interview with Mayor Wheeler as part of project with ""Open Signal Labs""","Arguinzoni, Jennifer ; Cox, Michael","Natalie Sept",
"Open Signal","08/28/2017","Telephone","Arts and Culture","Phone call to describe outline for interview and background on project and schedule a time.","Cox, Michael","Ifanyi Bell",
"Open Signal","08/28/2017","Email","Arts and Culture","Email follow up, thanking Michael for setting up interview with Mayor.","Cox, Michael","Ifanyi Bell; Natalie Sept",
"Open Signal","09/06/2017","Email","Arts and Culture","Confirming date and time of interview with Mayor Wheeler.","Cox, Michael","Ifanyi Bell; Natalie Sept",
"Open Signal","08/02/2017","Email","Arts and Culture","Discussion of potential collaboration and meeting of New Portlanders and Special Appropriations Request for Proposals.","Birge, Pollyanne; Yohannes, Winta","Andre Middleton; Justen Harn; Natalie Sept; Rebecca Burrell",
"Open Signal","08/02/2017","Email","Arts and Culture","Coordinating meeting to discuss background on a larger New Portlanders event at Open Signal","Birge, Pollyanne; Yohannes, Winta","Andre Middleton; Justen Harn; Natalie Sept; Rebecca Burrell",
"Open Signal","08/02/2017","Email","Arts and Culture","Confirming date and time for meeting to discuss opportunities for New Portlanders collaboration.","Birge, Pollyanne; Yohannes, Winta","Andre Middleton; Justen Harn; Natalie Sept; Rebecca Burrell",
"Open Signal","08/07/2017","Personal Meeting","Arts and Culture","Meeting at Open Signal to discuss opportunities with New Portlanders, and Producer Proclamation.","Birge, Pollyanne","Andre Middleton; Justen Harn; Natalie Sept; Rebecca Burrell",
"Open Signal","08/04/2017","Email","Arts and Culture","Invitation for Commissioner Fritz and staff to attend the community block party at Open Signal.","Adamsick, Claire; Salazar, Goldann","Natalie Sept",
"Open Signal","08/23/2017","Email","Arts and Culture","Question about the process on term limits Fritz's office pursuing.","Adamsick, Claire","Natalie Sept",
"Open Signal","09/20/2017","Email","Arts and Culture","Request to be added to mailing list for term limits as overseen by City Advisory body to be kept up to date on decisions regarding this issue.","Adamsick, Claire","Natalie Sept",
"Open Signal","08/04/2017","Email","Arts and Culture","Invitation to Commissioner Saltzman and staff to attend the community block party at Open Signal.","Brewster, Stacy; Martin, Lyne","Natalie Sept",
"Open Signal","08/04/2017","Email","Arts and Culture","Invitation to Mayor Wheeler and staff to attend the community block party at Open Signal.","Arguinzoni, Jennifer ; Chisek, Kyle ","Natalie Sept",
"Open Signal","08/04/2017","Email","Arts and Culture","Invitation to Commissioner Fish and staff to attend the community block party at Open Signal.","Dunphy, Jamie; Fish, Nick; Lawrence, Asena; Schmanski, Sonia","Natalie Sept",
"Open Signal","08/14/2017","Email","Arts and Culture","Invitation to Commissioner Eudaly and staff to attend the community block party at Open Signal. Additional invitation to Eudaly to speak at the event.","Birge, Pollyanne; Mullins, Robin","Natalie Sept",
"Open Signal","08/14/2017","Email","Arts and Culture","Request for council day to read proclamation for producers. Coordinating next steps with staff as facilitated by Pollyanne Birge.","Birge, Pollyanne; Myrie, Trevaun; Taylor, Lisa; Washington, Mustafa","Natalie Sept",
"Open Signal","08/17/2017","Telephone","Arts and Culture","Clarifying questions regarding next steps with proclamation.","Birge, Pollyanne; Myrie, Trevaun; Taylor, Lisa; Washington, Mustafa","Natalie Sept",
"Open Signal","08/18/2017","Email","Arts and Culture","Requesting to postpone proclamation reading.","Birge, Pollyanne; Myrie, Trevaun; Washington, Mustafa","Natalie Sept",
"Open Signal","08/31/2017","Email","Arts and Culture","Request to interview Commissioner Fish as part of Americans For the Arts, Arts Education Week.","Lawrence, Asena","Natalie Sept",
"Open Signal","08/31/2017","Telephone","Arts and Culture","Request to interview Commissioner Fish as part of Americans For the Arts (AFTA), Arts Education Week.","Lawrence, Asena","Natalie Sept",
"Open Signal","09/08/2017","Personal Meeting","Arts and Culture","Video recorded testimonial from Commissioner Nick Fish for AFTA's Arts Education Week. Commissioner's staff, Amira Streeter, present.","Fish, Nick; Streeter, Amira","Ifanyi Bell; Natalie Sept",
"Open Signal","09/08/2017","Personal Meeting","Arts and Culture","Video recorded interview with Mayor Wheeler and Ifanyi Bell. Mayor's staff, Michael Cox, present.","Cox, Michael; Wheeler, Ted","Ifanyi Bell; Natalie Sept",
"Open Signal","09/12/2017","Email","Arts and Culture","Shared final cut of AFTA Arts Ed Week video testimonial with Commissioner Fish and staff.","Lawrence, Asena; Streeter, Amira","Natalie Sept",
"Open Signal","09/11/2017","Telephone","Arts and Culture","Rescheduling the New Portlanders Dinner at Open Signal.","Yohannes, Winta","Justen Harn; Natalie Sept",
"Open Signal","09/13/2017","Telephone","Arts and Culture","Finalizing dates for New Portlanders dinner.","Yohannes, Winta","Natalie Sept",
"Open Signal","09/14/2017","Email","Arts and Culture","Confirming date, time and location for New Portlanders dinner.","Yohannes, Winta","Natalie Sept",
"Open Signal","09/20/2017","Email","Arts and Culture","Inquiry regarding Portland Film office future, progress on decisions/next steps.","Dunphy, Jamie","Natalie Sept",
"Open Signal","09/20/2017","Email","Arts and Culture","Inquiry on proclamation next steps","Myrie, Trevaun; Taylor, Lisa","Natalie Sept",
"Orange Barrel Media","08/29/2017","Personal Meeting","Transportation: streets, sidewalks and street lighting","wayfinding and communication kiosks","Chisek, Kyle ; Finn, Brendan","Amy Ruiz; Efren A Zamudio; Ian Greenfield; Jibran Shermohammed",
"Orange Barrel Media","09/01/2017","Email","Transportation: streets, sidewalks and street lighting","wayfinding and communication kiosks","Chisek, Kyle ; Finn, Brendan","Amy Ruiz; Efren A Zamudio; Ian Greenfield; Jibran Shermohammed",
"Oregon Citizens' Utility Board","07/11/2017","Meeting Preparation","Water","Preparation of invited testimony to meeting of Public Utility Board related to water treatment","Lofgren, Todd; Stuhr, Michael","Janice Thompson",
"Oregon Citizens' Utility Board","07/12/2017","Personal Meeting","Other","Office for Community Technology","Chisek, Kyle ","Samuel Pastrick",
"Oregon Citizens' Utility Board","07/12/2017","Meeting Preparation","Other","Preparation and presentation of testimony before City Council in support of net neutrality","Eudaly, Chloe; Fish, Nick; Fritz, Amanda; Saltzman, Dan; Wheeler, Ted","Samuel Pastrick",
"Oregon Citizens' Utility Board","07/18/2017","Personal Meeting","Water","Portland Utility Board Meeting - water treatment","Fish, Nick; Lofgren, Todd","Janice Thompson",
"Oregon Citizens' Utility Board","07/20/2017","Personal Meeting","Water","water treatment","Fish, Nick; Lofgren, Todd","Janice Thompson",
"Oregon Citizens' Utility Board","07/20/2017","Personal Meeting","Other","Office for Community Technology","Finn, Brendan","Janice Thompson",
"Oregon Citizens' Utility Board","07/20/2017","Personal Meeting","Other","Office for Community Technology","Runkel, Marshall","Janice Thompson",
"Oregon Citizens' Utility Board","07/26/2017","Meeting Preparation","Other","Preparation and presentation of City Council testimony on Digital Equity Action Plan (DEAP)","Eudaly, Chloe; Fish, Nick; Fritz, Amanda; Saltzman, Dan; Wheeler, Ted","Samuel Pastrick",
"Oregon Citizens' Utility Board","08/02/2017","Meeting Preparation","Water","Preparation of City Council testimony on water treatment - emailed to Council and presented as invited testifier","Eudaly, Chloe; Fish, Nick; Fritz, Amanda; Saltzman, Dan; Wheeler, Ted","Janice Thompson",
"Oregon Citizens' Utility Board","08/03/2017","Personal Meeting","Other","Office for Community Technology","Crail, Tim","Samuel Pastrick",
"Oregon Citizens' Utility Board","08/08/2017","Personal Meeting","Environment: sewer/storm water","Review of BES related issues","Lofgren, Todd","Janice Thompson",
"Oregon Citizens' Utility Board","08/16/2016","Meeting Preparation","Water","Preparation and presentation of City Council testimony related to hydropower contracts","Eudaly, Chloe; Fish, Nick; Fritz, Amanda; Saltzman, Dan; Wheeler, Ted","Janice Thompson",
"Oregon Citizens' Utility Board","08/24/2017","Committee Meeting","Other: water","Portland Utility Board meeting","Stuhr, Michael","Janice Thompson",
"Oregon Citizens' Utility Board","09/05/2017","Committee Meeting","Other: water","Portland Utility Board Meeting","Jordan, Michael; Lofgren, Todd; Stuhr, Michael","Janice Thompson",
"Oregon Citizens' Utility Board","09/14/2017","Personal Meeting","Environment: sewer/storm water","Clean River Rewards","Lofgren, Todd","Janice Thompson",
"Oregon Citizens' Utility Board","09/14/2017","Personal Meeting","Other","Office for Community Technology","Scott, Andrew","Janice Thompson; Samuel Pastrick",
"Oregon Citizens' Utility Board","09/27/2017","Meeting Preparation","Environment: sewer/storm water","Preparation of testimony on Columbia Boulevard Wastewater Treatment before City Council","Eudaly, Chloe; Fish, Nick; Fritz, Amanda; Saltzman, Dan; Wheeler, Ted","Janice Thompson",
"Oregon Citizens' Utility Board","09/27/2017","Personal Meeting","Other","Office for Community Technology","Runkel, Marshall","Janice Thompson",
"Oregon Citizens' Utility Board","09/27/2017","Personal Meeting","Other","Office for Community Technology","Anderson, Susan","Janice Thompson; Samuel Pastrick",
"Oregon Food Bank","07/26/2017","Meeting Preparation","Housing and Community Development","Affordable housing GO bond","Wheeler, Ted","Anneliese Koehler",
"Oregon Food Bank","07/07/2017","Committee Meeting","Housing and Community Development","affordable housing GO bond","Wheeler, Ted","Anneliese Koehler",
"Oregon Health & Science University","08/04/2017","Meeting Preparation","Transportation: streets, sidewalks and street lighting","Trail improvements to SW Trail #1","Jordan, Michael","Michael Harrison",
"Oregon Health & Science University","08/04/2017","Personal Meeting","Transportation: streets, sidewalks and street lighting","Trail improvements to SW Trail #1","Jordan, Michael","Michael Harrison",
"Oregon Health & Science University","08/18/2017","Direct Mail","Planning","Amendment to proposed Central City Plan 2035 parking regulations","Wheeler, Ted","Brian Newman; Michael Harrison",
"Oregon Health & Science University","08/24/2017","Direct Mail","Planning","Amendment to proposed Central City Plan 2035 parking regulations","Wheeler, Ted","Brian Newman; Michael Harrison",
"Oregon Health & Science University","08/25/2017","Direct Mail","Planning","Amendment to proposed Central City Plan 2035 parking regulations","Wheeler, Ted","Michael Harrison",
"Oregon Health & Science University","08/28/2017","Telephone","Planning","Amendment to proposed Central City Plan 2035 parking regulations","Grumm, Matthew","Michael Harrison",
"Oregon Health & Science University","08/31/2017","Direct Mail","Planning","Amendment to proposed Central City Plan 2035 parking regulations","Wheeler, Ted","Michael Harrison",
"Oregon Health & Science University","09/05/2017","Direct Mail","Planning","Amendment to proposed Central City Plan 2035 parking regulations","Wheeler, Ted","Brian Newman; Michael Harrison",
"Oregon Health & Science University","09/05/2017","Email","Planning","Amendment to proposed Central City Plan 2035 parking regulations","Chisek, Kyle ; Grumm, Matthew; Henderson, Maurice; Wheeler, Ted","Michael Harrison",
"Oregon Health & Science University","09/11/2017","Email","Planning","Amendment to proposed Central City Plan 2035 parking regulations","Runkel, Marshall","Michael Harrison",
"Oregon Health & Science University","09/11/2017","Email","Planning","Amendment to proposed Central City Plan 2035 parking regulations","Schmanski, Sonia","Michael Harrison",
"Oregon Health & Science University","09/11/2017","Telephone","Planning","Amendment to proposed Central City Plan 2035 parking regulations","Grumm, Matthew","Michael Harrison",
"Oregon Health & Science University","09/12/2017","Personal Meeting","Planning","Amendment to proposed Central City Plan 2035 parking regulations","Dunphy, Jamie","Michael Harrison",
"Oregon Health & Science University","09/13/2017","Personal Meeting","Planning","Amendment to proposed Central City Plan 2035 parking regulations","Runkel, Marshall","Michael Harrison",
"Oregon Health & Science University","09/19/2017","Telephone","Planning","Amendment to proposed Central City Plan 2035 parking regulations","Chisek, Kyle ","Michael Harrison",
"Oregon Health & Science University","09/20/2017","Telephone","Planning","Amendment to proposed Central City Plan 2035 parking regulations","Grumm, Matthew","Michael Harrison",
"Oregon Health & Science University","09/25/2017","Personal Meeting","Planning","Amendment to proposed Central City Plan 2035 parking regulations","Chisek, Kyle ","Michael Harrison",
"Oregon Health & Science University","09/25/2017","Personal Meeting","Planning","Amendment to proposed Central City Plan 2035 parking regulations","Grumm, Matthew","Michael Harrison",
"Oregon Smart Growth","09/21/2017","Personal Meeting","Housing and Community Development","Central City 2035","Chisek, Kyle ","Mike Kingsella",
"Oregon Smart Growth","09/06/2017","Email","Housing and Community Development","Inclusionary Housing program","Chisek, Kyle ","Mike Kingsella",
"Oregon Smart Growth","08/16/2017","Personal Meeting","Housing and Community Development","Intent to Sell ","Duhamel, Jamey","Mike Kingsella",
"Oregon Smart Growth","08/09/2017","Telephone","Housing and Community Development","Central City 2035; Inclusionary Housing program","Runkel, Marshall","Gwenn A Baldwin",
"Oregon Smart Growth","08/14/2017","Telephone","Housing and Community Development","Inclusionary Housing program","Runkel, Marshall","Gwenn A Baldwin",
"Oregon Smart Growth","08/28/2017","Personal Meeting","Housing and Community Development","Central City 2035","Adamsick, Claire; Duhamel, Jamey; Dunphy, Jamie; Finn, Brendan; Runkel, Marshall; Washington, Mustafa","Gwenn A Baldwin; Mike Kingsella",
"Oregon Smart Growth","09/05/2017","Personal Meeting","Housing and Community Development","Central City 2035; Inclusionary Housing program","Finn, Brendan","Gwenn A Baldwin",
"Oregon Smart Growth","09/05/2017","Personal Meeting","Housing and Community Development","Central City 2035; Inclusionary Housing program","Chisek, Kyle ","Gwenn A Baldwin",
"Oregon Smart Growth","09/06/2017","Telephone","Housing and Community Development","Central City 2035; Inclusionary Housing program","Chisek, Kyle ","Gwenn A Baldwin",
"Oregon Smart Growth","09/13/2017","Email","Housing and Community Development","Transportation SDC","Chisek, Kyle ; Crail, Tim; Eudaly, Chloe; Finn, Brendan; Fish, Nick; Fritz, Amanda; Runkel, Marshall; Saltzman, Dan; Schmanski, Sonia; Wheeler, Ted","Gwenn A Baldwin; Mike Kingsella",
"Oregon Smart Growth","09/18/2017","Email","Housing and Community Development","Central City 2035","Chisek, Kyle ","Gwenn A Baldwin",
"Oregon Smart Growth","09/18/2017","Telephone","Housing and Community Development","Central City 2035","Finn, Brendan","Gwenn A Baldwin",
"Oregon Smart Growth","09/20/2017","Email","Housing and Community Development","Inclusionary Housing program","Chisek, Kyle ","Gwenn A Baldwin",
"Oregon Smart Growth","09/21/2017","Personal Meeting","Housing and Community Development","Central City 2035","Schultz, Katherine","Gwenn A Baldwin",
"Oregon Smart Growth","09/26/2017","Telephone","Housing and Community Development","Central City 2035","Chisek, Kyle ","Gwenn A Baldwin",
"Oregon Smart Growth","09/13/2017","Email","Housing and Community Development","Transportation SDC","Grumm, Matthew","Gwenn A Baldwin",
"Oregon Smart Growth","09/06/2017","Email","Housing and Community Development","Central City 2035","Finn, Brendan","Gwenn A Baldwin",
"Oregon Smart Growth","09/21/2017","Email","Housing and Community Development","Central City 2035","Chisek, Kyle ","Gwenn A Baldwin",
"Oregon Smart Growth","09/20/2017","Email","Housing and Community Development","Inclusionary Housing","Chisek, Kyle ","Gwenn A Baldwin",
"Oregon Smart Growth","09/06/2017","Email","Housing and Community Development","Central City 2035","Chisek, Kyle ","Gwenn A Baldwin",
"Pacific Power","08/01/2017","Personal Meeting","Sustainable Development: energy","Integrated Resource Plan, 100% Renewable Resolution and R2D2, ","Chisek, Kyle ; Henderson, Maurice; Howard, Nathan; Wheeler, Ted","Scott Bolton; Sheila Holden",
"Pacific Power","08/02/2017","Email","Sustainable Development: energy","Integrated Resource Plan support ","Henderson, Maurice; Howard, Nathan","Sheila Holden",
"Pacific Power","08/14/2017","Email","Other: Integrated Resource Plan","Follow-up emails on joint county/city support letter","Chisek, Kyle ; Howard, Nathan","Sheila Holden",
"Pacific Power","08/10/2017","Personal Meeting","Other: .","City's next steps for 100% Renewables goals  and partnership opportunities.","Henderson, Maurice; Howard, Nathan","Annette Price; Jessica Zahnow; Mary Wiencke; Sheila Holden",
"Pacific Power","09/14/2017","Email","Transportation: Local Improvement District (LID)","Request information on the 2035 Central City Plan impact on Rose Quarter","Edwards, Elizabeth","Annette Price",
"Portland Business Alliance","07/06/2017","Personal Meeting","Business and Economic Development","Livability, Naito, Crypto Treatment, Air Authority, Taxes","Fish, Nick; Schmanski, Sonia","Lynnae Berg; Marion Haynes; Sandra McDonough",
"Portland Business Alliance","07/14/2017","Telephone","Business and Economic Development","Police Overtime","Arguinzoni, Jennifer ","Sandra McDonough",
"Portland Business Alliance","07/23/2017","Telephone","Business and Economic Development","Ankeny Alley","Saltzman, Dan","Sandra McDonough",
